gene,F517_21h,F517_29h,F517_33h,F517_37h,F517_41h,F517_45h,F517_49h,F517_53h,F517_57h
SCO6920,2.78427130894456,4.0198995574377,3.51657552574091,2.78427130894456,1.15200309344505,2.57154198495883,3.25633975325979,2.78427130894456,3.36923380966572
SCO6921,4.87992354800825,3.67556504950206,7.27767485683764,5.05407667275579,5.16546535325161,5.07324898203064,5.64705862181307,6.04924351901985,5.64064663329883
SCO6922,2.03952836418664,3.67556504950206,4.9490160712812,3.92810708151821,2.71271804791953,3.4594316186373,4.41503749927884,3.62449086490779,4.57154198495883
SCO6923,3.62449086490779,3.67556504950206,5.30580842952409,4.37696945844532,3.97982211806237,4.28950661719499,4.33786963875638,4.68805599368526,4.57154198495883
SCO6924,4.4594316186373,5.00998408857262,5.06369467531739,4.9490160712812,4.30580842952409,4.74893823583228,4.33786963875638,4.92283213947754,4.67556504950206
SCO6925,3.62449086490779,0.736965594166206,2.03952836418664,3.74893823583228,3.53051471669878,2.95935801550265,2.78427130894456,2.78427130894456,3.25633975325979
SCO6926,6.25108785433691,6.13841402869709,4.82442843541655,6.03464614280689,6.33588655247728,6.30783326500158,6.32992088564089,6.31187443022344,6.73846761933144
SCO6927,5.80161855250846,5.36535037517849,5.94381716460688,6.13613668798603,5.99246632731459,6.17214966655683,5.97218205586024,5.88806672131686,6.2521397647305
SCO6928,7.42905796959378,7.42905796959378,8.6122541923889,7.8890813937588,7.47122359596892,7.24898172981559,7.12009384549031,7.70313454621916,7.45852053869487
SCO6929,5.1963972128035,5.23946593469539,6.17326071400557,5.10852445677817,4.77258950389693,5.32992088564089,4.93336280696971,5.70659194512269,5.29768054864069
SCO6930,8.02790599656988,7.05769094197191,8.69619479186076,6.77332239445924,6.67713234464902,6.50426726670337,6.79007693062577,7.4093909361377,6.71118895923278
SCO6931,4.11547721741994,5.00998408857262,2.78427130894456,4.71271804791953,5.39993060688864,4.74893823583228,4.93336280696971,4.17880315278877,5.58329174773664
SCO6932,3.25633975325979,5.1743709064735,2,4.37696945844532,4.69426114321197,4.14295795384204,3.99498192523338,3.25633975325979,4.36923380966572
SCO6933,5.9490160712812,5.55458885167764,4.41503749927884,4.71271804791953,4.48112668973662,4.14295795384204,3.25633975325979,3.62449086490779,4.10619940383193
SCO6934,2.78427130894456,4.0198995574377,3.62449086490779,4.55799545312089,3.97982211806237,3.66296501272243,3.99498192523338,4.23095443483987,3.72489276186563
SCO6935,2.78427130894456,4.40750382659344,4.89077093024524,4.37696945844532,3.26470322619441,3.66296501272243,3.70043971814109,4.63742992061529,4.0198995574377
SCO6936,4.30580842952409,2.50250034052918,4.9490160712812,4.71271804791953,3.70659194512269,4.0198995574377,4.10619940383193,4.63742992061529,4.36923380966572
SCO6937,3.90153736111431,3.23946593469539,4.33786963875638,3.4594316186373,3.26470322619441,3.4594316186373,3.70043971814109,3.62449086490779,4.17880315278877
SCO6938,3.62449086490779,4.0198995574377,6.13841402869709,4.37696945844532,4.96962635095648,4.82442843541655,5.61470984411521,5.1743709064735,5.34182765232507
SCO6939,3.62449086490779,0.736965594166206,4.79585928321977,3.4594316186373,3.70659194512269,4.49541091574286,4.61143471208235,4.0198995574377,4.36923380966572
SCO6940,4.79585928321977,3.23946593469539,4.77844223014236,3.74893823583228,3.26470322619441,3.86349800009514,3.99498192523338,4.28128611039002,4.0198995574377
SCO6941,4.87992354800825,4.0198995574377,4.68805599368526,3.74893823583228,3.53051471669878,4.49541091574286,4.61143471208235,4.28128611039002,4.0198995574377
SCO6942,4.79585928321977,5.00998408857262,3.86899398784999,4.17880315278877,4.48112668973662,3.86349800009514,4.10619940383193,3.15200309344505,4.0198995574377
SCO6943,5.77844223014236,5.36535037517849,6.87992354800825,4.99498192523338,5.31791503238074,5.32992088564089,6.13841402869709,6.06847973788277,6.68805599368526
SCO6944,5.36535037517849,5.23946593469539,7.33588655247728,5.77258950389693,5.50603203149944,5.85798099512757,6.13841402869709,6.66927878665463,6.8116422804607
SCO6945,3.62449086490779,2.50250034052918,2.25633975325979,1.15200309344505,3.26470322619441,3.4594316186373,3.70043971814109,3.03952836418664,3.53051471669878
SCO6946,2.78427130894456,3.23946593469539,3.33786963875638,2,2.71271804791953,2.57154198495883,3.25633975325979,1.58496250072116,2.78427130894456
SCO6947,8.31590430725959,8.45487045441793,8.31263089010666,8.58704822472314,8.33091687811462,7.9638594077376,8.00062603387439,8.12842401421587,8.23840473932508
SCO6948,9.50382573799575,9.48672331030504,8.81840464778877,9.381663110685,9.16518616698255,9.15031144379934,9.05075561960989,8.95451945856627,9.02020832042249
SCO6949,4.4594316186373,4.0198995574377,3.71271804791953,4.28950661719499,4.30580842952409,4.82442843541655,4.33786963875638,4.23095443483987,5.66612535361576
SCO6950,9.3562074041861,9.92051827363929,9.74371242660679,11.1104833098162,10.7630278907524,10.6518489805283,10.4722395386867,10.5130695822394,10.7853616440822
SCO6951,10.6584098595195,10.514385309682,10.1746483211539,10.4217726457675,10.1174988102412,9.93892611559784,9.79838179298849,9.82743092357807,9.8911086002388
SCO6952,9.0603957142188,9.26574525949424,9.42288238877383,9.59918966087038,9.23654576708697,9.31162218876097,9.32267930294437,9.10968557961017,9.33315535031062
SCO6953,8.23734276280242,8.52834557624972,7.98299357469431,8.40655934535454,8.19366224508227,8.45669665091606,8.3497112514009,8.45395648857115,8.59494658929378
SCO6954,5.50250034052918,5.1743709064735,8.67850233258162,6.29564140336709,6.11200502551313,5.76671293756026,6.36923380966572,7.20945336562895,6.71118895923278
SCO6955,2.78427130894456,3.67556504950206,4.74893823583228,3.25633975325979,3.70659194512269,4.39231742277876,3.86349800009514,3.62449086490779,3.92810708151821
SCO6956,4.87992354800825,4.23946593469539,7.48022921223278,5.57154198495883,5.46669961910134,5.41691478651951,5.86074213480463,6.20945336562895,5.95677947140088
SCO6957,3.62449086490779,4.79585928321977,4.96962635095648,4.28950661719499,4.39231742277876,4.14295795384204,3.99498192523338,4.0198995574377,4.52356195605701
SCO6958,2.78427130894456,4.0198995574377,4.17880315278877,3.03952836418664,3.03952836418664,3.86349800009514,2.78427130894456,3.4594316186373,3.05889368905357
SCO6959,4.69116190455308,5.29768054864069,4.79585928321977,4.55799545312089,4.48112668973662,4.28950661719499,4.22239242133645,3.95935801550265,4.83007499855769
SCO6960,9.61511871333741,10.242710998241,10.1931146288142,10.3725023460841,10.3144573656387,10.4093909361377,10.4424827916964,10.1767272326634,10.3677787464653
SCO6961,7.95225589981744,8.65304408901098,9.00624814766518,9.75191593563218,9.81484945860453,9.97982211806237,9.75117208666448,9.82743092357807,9.83911628574417
SCO6962,9.38106221307921,10.501947732011,10.4331217384415,11.3108020992952,11.4476572504248,11.6161403797216,11.4859969762064,11.3910048512106,11.5206186805563
SCO6963,2.78427130894456,3.67556504950206,4.98994633533608,4.37696945844532,4.55799545312089,3.4594316186373,4.33786963875638,4.8552145608362,4.41503749927884
SCO6964,5.04682085675299,5.10619940383193,5.06847973788277,4.9490160712812,4.96962635095648,4.28950661719499,4.68805599368526,4.8552145608362,4.93336280696971
SCO6965,5.41315776606062,5.23946593469539,4.13385574673479,5.48471102708566,5.01495034146597,4.28950661719499,4.87992354800825,4.73696559416621,4.83007499855769
SCO6966,7.33240957875569,6.86967951651145,6.83429546487588,6.82159684463338,6.79730125739368,6.60486205815886,7.00624814766518,6.66927878665463,6.9215103848813
SCO6967,6.55969574211073,5.76376565350992,6.01246935196222,5.41503749927884,5.88264304936184,5.46307019570065,5.76081233612057,5.9095597823845,5.73094180653844
SCO6968,7.10736239868804,6.49895998282393,7.37117161390721,6.40182764206123,6.01495034146597,6.18982455888002,6.27922364393312,6.8628095271444,6.3497112514009
SCO6969,8.25738784269265,7.39088546728563,6.65344223860392,6.70043971814109,6.36923380966572,6.38658105322962,6.27922364393312,6.27198170309993,6.49363310277496
SCO6970,7.79658045046343,7.955488469041,8.72261781520624,7.53743413063857,7.29155444584384,7.24898172981559,7.39327127077442,7.68960978494034,7.52181851772896
SCO6971,8.85936222552593,9.22708106713008,9.13812955762432,8.79116288855502,8.54389107879219,8.73075315730105,8.69658121078389,8.58412736608661,8.6204234953096
SCO6972,5.77844223014236,5.8988532765431,4.41503749927884,6.30985526258679,6.36923380966572,5.97345821254751,6.20945336562895,5.29768054864069,5.66612535361576
tRNA_58,0.289506617194985,0.736965594166206,0.15200309344505,0,0,0,0,0,0
SCO6973,6.70351911107306,7.00873984956416,5.24792751344359,7.36583637654434,6.83218677503754,6.87310228215224,6.90822580629234,6.68026183620346,6.68805599368526
SCO6974,6.68026183620346,6.13841402869709,5.70351911107306,7.48828648130948,7.33141461661908,7.58412736608661,7.96161046723403,7.86830813328947,7.55458885167764
SCO6975,6.8538293518571,6.18762700317577,7.99057674611337,7.9028775331019,7.42952298008641,7.9731392791891,8.11142551353872,8.49763010559882,7.813068573252
SCO6976,7.31691002012074,6.86967951651145,6.08510356837642,8.14352493952074,7.64505793498448,7.90153736111431,8.30124213228208,8.24528859732297,7.80125927096236
SCO6977,6.3497112514009,5.80161855250846,5.80161855250846,7.43694283593184,6.98742193392053,7.21161794974227,7.62570884306447,7.45852053869487,7.19201877229293
SCO6978,7.51087403313067,6.60073889147445,6.87992354800825,8.15987133677839,7.83920378809694,8.23202112253422,8.42812749871929,8.27483108825272,7.94251450533924
SCO6979,9.41691478651951,8.22935292306665,8.21755386440007,9.19064778003838,9.31313497642936,9.33663052930901,9.56922270854414,9.68698679064156,9.2045711442492
SCO6980,7.47843258056735,6.2997168157972,6.27094416616856,7.77112260489827,7.79188640664485,7.75191593563218,8.1682542484578,8.46420537165101,8.01618923809933
SCO6981,6.77698127301409,5.95160851589772,6.28745587763022,7.25056161138346,6.77258950389693,7.04984854945056,7.14692218216016,7.67948009950545,7.11547721741994
SCO6982,7.30580842952409,6.2521397647305,5.87446911791614,7.22988695788337,7.31691002012074,7.38897397970439,7.44983646185611,8.04984854945056,7.39708036880472
SCO6983,7.7279204545632,7.8314831929505,6.02483185297994,7.3037807481771,7.06129617926887,7.19858146006538,7.42998784074482,7.34478905269617,7.65821148275179
SCO6984,6.77698127301409,6.22881869049588,6.81021457619685,7.44386446303027,6.95742453961681,7.35657423769425,8.01680828768655,8.43578599596857,8.08539868856582
SCO6985,6.11547721741994,5.36535037517849,6.31590430725959,6.41691478651951,6.25319090870479,6.7279204545632,7.09216984392787,7.51131341033549,7.38178326017838
SCO6986,7.19420965356574,7.00873984956416,6.8988532765431,7.79694089894523,7.08746284125034,7.10619940383193,7.19748974980452,7.52834557624972,7.29666133627693
SCO6987,4.57826784814715,4.79585928321977,4.50250034052918,4.85244281158614,5.06369467531739,4.28950661719499,4.22239242133645,4.89077093024524,4.17880315278877
SCO6988,8.90672360735196,8.04924351901985,7.98299357469431,8.66415095199257,8.69348695749932,8.76726488363887,8.95031287589965,9.06084601699753,8.8614315948134
SCO6989,7.51087403313067,6.61470984411521,5.34182765232507,5.80161855250846,5.90689059560852,6.09451759878429,6.11316335158169,5.55458885167764,5.6130732074781
SCO6990,8.80610203874752,7.89077093024524,7.63742992061529,6.87992354800825,6.54432051622381,6.20945336562895,6.06608919045777,6.27198170309993,6.2521397647305
SCO6991,2.03952836418664,0.736965594166206,3.03952836418664,1.15200309344505,2.3536369546147,1.28950661719499,2.50250034052918,2.78427130894456,2.28950661719499
tRNA_59,2.03952836418664,2.50250034052918,0,0,0,0,0,0,0
SCO6992,7.42066204847272,6.77698127301409,7.34478905269617,8.59618975614441,12.0688529033593,13.0408604750945,12.95603325155,12.5732526959427,12.405200569392
SCO6993,6.04439411935845,5.10619940383193,5.97982211806237,6.19201877229293,8.64885687083309,9.32192809488736,9.13513921989491,8.93106578265045,8.87685796891404
SCO6994,8.48917896203135,8.64885687083309,8.90321238166807,8.49851682661069,8.76487159073609,8.92942280896088,8.8399036159258,8.87019344932252,8.57280547507686
SCO6995,5.60815212809305,5.76376565350992,6.65344223860392,6.59991284218713,8.36048133565676,9.32593002544486,9.25108785433691,9.14593214582051,8.89683693094459
SCO6996,9.30897098732718,9.30454146269032,8.7186280061369,8.10852445677817,9.06758374673034,9.79477685597814,9.75433079945894,9.32580513300303,9.36096897975161
SCO6997,8.4797802640291,8.44868991880849,7.66770293172909,7.57490883605723,8.69348695749932,9.22774963150596,9.09817833416861,8.79007693062577,8.87515205049263
SCO6998,5.41315776606062,5.41503749927884,6.27094416616856,5.29564140336709,5.50603203149944,5.88806672131686,5.45578384162215,5.68026183620346,5.73094180653844
SCO6999,5.80161855250846,5.72489276186563,5.88806672131686,5.10852445677817,5.24792751344359,5.1963972128035,5.61470984411521,5.32992088564089,5.55117418726487
SCO7000,12.3142685270894,12.7068557116582,12.6444571875093,12.0618961772151,12.6603921283679,12.7068557116582,12.4543564198763,12.506390235719,12.3751601337139
SCO7001,8.53138146051631,7.6574177027918,7.10794354473453,7.395177076918,7.34725225124723,7.33290680262443,7.55416246035168,7.35657423769425,7.31791503238074
SCO7002,9.33066794445152,8.93172244858845,9.16350991384174,8.90371450884092,8.69038605347717,8.94755577139067,8.59867288075206,8.91322186937443,8.75933340719466
SCO7003,10.0666871987734,9.7677246774538,9.34651373316563,9.03525732478633,9.12210898405723,9.08244476648371,9.1331422124006,9.07770587479638,9.11070079606687
SCO7004,10.0062481476652,9.75488750216347,9.53094815369795,9.54657296795519,9.70860494142008,9.66809705686223,9.66711154207503,9.57711406965316,9.66237167730757
SCO7005,7.43370134354388,7.22131858798513,7.68494338181792,7.75191593563218,7.48917896203135,7.77185624083622,7.63259136367891,7.58829821328441,7.58329174773664
SCO7006,6.22881869049588,6.06608919045777,5.41878963413995,6.61143471208235,6.51306958223937,6.09451759878429,6.0198995574377,6.14974711950468,6.12469574744931
SCO7007,4.11547721741994,4.55799545312089,4.50250034052918,8.49652093737252,7.916211223585,7.60979435370109,7.74595437739346,7.86830813328947,7.77405491290143
SCO7008,5.36535037517849,5.64064663329883,7.50117372430615,6.55969574211073,6.3279268355088,6.91089252616601,7.77038859570366,8.74389938896575,9.10124618969746
SCO7009,9.81982427401982,9.66513849056278,9.67065624911844,9.47348027567336,9.54689445988764,9.6625694828938,9.75433079945894,9.6625694828938,9.74408632709894
SCO7010,7.56139402958275,5.23946593469539,6.87992354800825,4.85244281158614,5.24792751344359,5.32992088564089,5.28950661719499,6.04924351901985,5.6130732074781
SCO7011,8.08451314682494,5.00998408857262,4.73696559416621,4.71271804791953,4.21377929103174,4.28950661719499,4.61143471208235,4.42253203582577,5.15650448567999
SCO7012,8.46102462539056,5.36535037517849,5.20511442990461,4.89616418901546,4.55799545312089,5.24370292758186,4.68805599368526,4.68805599368526,4.93336280696971
SCO7013,11.0125469475003,6.43370134354388,5.99498192523338,6.52530329005344,6.1743709064735,5.99246632731459,6.08746284125034,5.70659194512269,5.79585928321977
SCO7014,8.81769431048201,6.77698127301409,5.84688328624424,6.08864103244762,5.54088143225704,6.17214966655683,5.58161905764679,5.14748761232256,5.01495034146597
SCO7015,9.20198773978179,7.72147899522271,9.20674306041536,7.41221698021647,7.1632303488683,7.12928301694497,7.22988695788337,7.84688328624424,7.33588655247728
SCO7016,8.20348395878638,8.30530177629995,7.56436123065403,7.50161606526957,7.64505793498448,7.57490883605723,7.60486205815886,7.4797802640291,7.47122359596892
SCO7017,7.28950661719499,7.92547202135024,7.93729207414907,8.04984854945056,7.82442843541655,7.88060390408824,7.52443288577914,7.41925796559704,7.31791503238074
SCO7018,10.4077398503225,10.1307135525514,9.99341019063965,9.37540150815668,9.26574525949424,9.42905796959378,9.42696356558565,9.15566154376826,9.08466077486712
SCO7019,5.68026183620346,5.47031993478003,7.63742992061529,5.85798099512757,5.65979773364375,5.92018741822198,5.68026183620346,6.62286529285875,6.27094416616856
SCO7020,4.87992354800825,5.29768054864069,5.94381716460688,5.37310681881292,5.11547721741994,5.1963972128035,5.61470984411521,5.29768054864069,5.83710226545166
SCO7021,11.7400618094703,11.6019255093088,11.3715951618494,12.2325208610272,12.0508689632907,12.1883140989838,12.1737812230998,12.1461797186068,12.1937991166768
SCO7022,9.5289966608975,9.37419423190138,9.02421623742082,9.93172244858845,9.86392812890811,10.0671355423957,9.9518513189121,10.1342836980033,10.0766671639995
SCO7023,8.0413549460397,7.66375574721243,7.39136294372252,7.59949964011044,7.27767485683764,7.30276583780047,7.28950661719499,7.29155444584384,7.23840473932508
SCO7024,7.02790599656988,6.85728988371752,5.90689059560852,6.63339891759918,6.58996318177952,6.54432051622381,6.41691478651951,6.59162623100217,6.49363310277496
SCO7025,6.92217141354848,6.31590430725959,5.56816725817818,6.52530329005344,6.27094416616856,6.48471102708566,6.54432051622381,5.65344223860392,6.12469574744931
SCO7026,4.87992354800825,4.79585928321977,3.53051471669878,4.37696945844532,3.70659194512269,4.57826784814715,3.70043971814109,3.25633975325979,4.41503749927884
SCO7027,6.59162623100217,6.51657552574091,6.54432051622381,5.66612535361576,5.99246632731459,5.85798099512757,6.11316335158169,5.68026183620346,6.04439411935845
SCO7028,5.60815212809305,5.1743709064735,5.15650448567999,5.60815212809305,5.06369467531739,5.73696559416621,5.76081233612057,5.41503749927884,5.79585928321977
SCO7029,4.4594316186373,4.68805599368526,5.04924351901985,4.9490160712812,4.48112668973662,4.57826784814715,4.33786963875638,4.99749314438943,5.29768054864069
SCO7030,3.90153736111431,4.0198995574377,4.98994633533608,4.17880315278877,3.84130225398094,4.67556504950206,4.33786963875638,4.42253203582577,4.67556504950206
SCO7031,5.41315776606062,5.36535037517849,8.1682542484578,5.60815212809305,5.90689059560852,5.41691478651951,6.11316335158169,6.91886323727459,6.60156446805829
SCO7032,6.95613411462837,7.09451759878429,5.76081233612057,6.58161905764679,6.3279268355088,6.14522456081399,6.58579715219997,5.9095597823845,6.55117418726487
SCO7033,7.86384211340408,8.22935292306665,8.30479494508417,8.04317921819959,8.04226737046616,7.77185624083622,7.91155843665136,7.95387308980954,7.93598350712884
SCO7034,4.96450131877861,4.90153736111431,6.39993060688864,5.74296433478765,6.20945336562895,5.73696559416621,5.88806672131686,6.23521646169403,6.14974711950468
SCO7035,5.04682085675299,4.68805599368526,6.55629315788989,5.96450131877861,6.04439411935845,6.45760888303048,6.30783326500158,6.81378119121704,6.4594316186373
SCO7036,12.325898803348,11.8300309703272,11.450581226512,9.35816277260523,9.27262978497637,9.35681874155737,9.04863823474796,9.50603203149944,9.20103479185507
SCO7037,7.16769690055019,5.72489276186563,8.30479494508417,5.74296433478765,6.02974734339405,5.73696559416621,5.86074213480463,7.0198995574377,6.6566234858486
SCO7038,8.50867513765715,8.7395931128543,9.33290680262443,8.12297175396686,8.22667977973955,8.40986232808468,8.45395648857115,8.59411721586427,8.37889690701644
SCO7039,5.74296433478765,5.41503749927884,4.3536369546147,5.45578384162215,4.96962635095648,5.28950661719499,4.87992354800825,4.96450131877861,4.29768054864069
SCO7040,10.9835478635283,11.7028460552918,11.8845521339872,10.3420746679991,10.892458490434,11.2456847425932,11.1001512757532,10.9400688444028,10.41386295306
SCO7041,7.78572490608606,7.31338695355704,5.61470984411521,7.17880315278877,6.93598350712884,7.19858146006538,6.66927878665463,6.73846761933144,6.88671271367089
SCO7042,8.22774963150596,8.27844945822048,7.31691002012074,7.34478905269617,7.70505634621146,7.9638594077376,8.02113421308934,7.52007296997713,7.65025396097288
SCO7043,6.20294005867028,6.6566234858486,5.29155444584384,7.1931146288142,7.07324898203064,7.12928301694497,7.38658105322962,6.8510549374619,7.28950661719499
SCO7044,6.43370134354388,6.08746284125034,4.41503749927884,5.54432051622381,5.75785296064003,5.1963972128035,5.49185309632967,5.10852445677817,4.89077093024524
SCO7045,4.30580842952409,5.36535037517849,4.18762700317577,4.28950661719499,4.11547721741994,3.66296501272243,3.86349800009514,4.33786963875638,4.41503749927884
SCO7046,5.1963972128035,5.00998408857262,4.73696559416621,4.37696945844532,4.48112668973662,4.39231742277876,4.61143471208235,4.28128611039002,4.62449086490779
SCO7047,7.8538293518571,7.10910513500734,7.06129617926887,7.69542164337447,6.98742193392053,6.67634890990759,6.88332212447011,6.54432051622381,6.56901168023383
SCO7048,7.94251450533924,7.90388184573618,7.90421646131019,8.03708931873522,7.99686574927587,8.07622177319355,8.04984854945056,8.05708919220682,8.14579065657989
SCO7049,6.71881824745595,6.76376565350992,6.95096084134548,6.3497112514009,6.22881869049588,6.27094416616856,6.47212669148566,6.4757334309664,6.69889755333269
SCO7050,6.36535037517849,6.18762700317577,5.97982211806237,5.66612535361576,5.77844223014236,6.22239242133645,6.11316335158169,5.88806672131686,5.86899398784999
SCO7051,5.83289001416474,5.72489276186563,6.70659194512269,5.90689059560852,5.9451186487194,5.37696945844532,5.88806672131686,6.09216984392787,5.73094180653844
SCO7052,4.11547721741994,4.79585928321977,4.17880315278877,2.47393118833241,4.30580842952409,2.03952836418664,3.25633975325979,3.71271804791953,3.63097489847799
SCO7053,4.87992354800825,5.41503749927884,4.60486205815886,5.24792751344359,5.06369467531739,5.13841402869709,4.10619940383193,3.53051471669878,4.52356195605701
SCO7054,5.74296433478765,5.59825932333461,5.23095443483987,5.10852445677817,5.65979773364375,5.76671293756026,5.76081233612057,5.70659194512269,5.58329174773664
SCO7055,5.99246632731459,5.80161855250846,5.77844223014236,5.54432051622381,5.92283213947754,6.04439411935845,6.52704252479197,6.19092208273735,6.17214966655683
SCO7056,7.36923380966572,7.40844768991849,6.23946593469539,8.99293833616581,8.63581887070931,8.18129032041329,8.3497112514009,8.2336196767597,8.1160551044859
SCO7057,9.39327127077443,8.93663793900257,8.81484945860453,9.12182127939163,8.81804952285384,8.76339681929063,8.81128548682938,8.7873584541461,8.66927878665463
SCO7058,6.65821148275179,6.51657552574091,5.60321420527738,6.00749453654692,5.73395684429387,5.80161855250846,5.94641895979516,5.73245011304371,5.69735373826735
SCO7059,7.56985560833095,7.24423167783183,6.33191218345998,7.02236781302845,7.14522456081399,7.18211842435312,7.14692218216016,7.12469574744931,7.12928301694497
SCO7060,7.66849107435502,7.98994633533608,7.03342300153745,7.22988695788337,7.14522456081399,7.24898172981559,7.25529090185707,7.37359021470985,7.42159734512842
SCO7061,6.50250034052918,6.61470984411521,5.56816725817818,6.23308702213268,6.13157119354024,6.04439411935845,6.16434828386488,5.55458885167764,5.91222403991156
SCO7062,8.5161377484531,7.50073124767613,6.31590430725959,7.25056161138346,6.89077093024524,6.58996318177952,6.47212669148566,6.44386446303027,6.41315776606062
SCO7063,7.42905796959378,6.97345821254751,7.89043318119983,6.97982211806237,6.76228975052607,6.91089252616601,7.09216984392787,7.34478905269617,7.32742789203474
SCO7064,4.87992354800825,2.50250034052918,5.58496250072116,4.28950661719499,4.69426114321197,4.57826784814715,4.813068573252,5.02974734339405,5.01495034146597
SCO7065,6.51919940347095,7.00873984956416,5.84688328624424,7.38753870015551,7.46669961910134,7.40087943628218,7.35657423769425,7.32742789203474,7.35657423769425
SCO7066,6.02236781302845,7.7806308956052,8.22319727214722,7.35657423769425,7.29155444584384,7.58412736608661,7.87992354800825,7.9418627343587,7.98679014278239
SCO7067,7.07562770481337,7.37068740680722,5.90689059560852,6.41691478651951,6.8116422804607,6.87310228215224,6.8628095271444,6.69580826940945,6.9215103848813
SCO7068,3.25633975325979,3.67556504950206,4.25633975325979,4.05407667275579,4.30580842952409,3.86349800009514,3.25633975325979,4.0198995574377,4.0198995574377
SCO7069,3.90153736111431,3.67556504950206,5.80161855250846,4.64385618977472,4.30580842952409,5.1963972128035,4.41503749927884,4.73696559416621,5.06369467531739
SCO7070,5.92018741822198,5.86899398784999,5.08037341646402,4.17880315278877,4.84409546887262,4.67556504950206,4.51306958223937,4.82442843541655,4.36923380966572
SCO7071,7.36194377373524,6.98868468677217,5.23095443483987,7.81982427401982,7.89851741458351,7.56774486173514,7.4653396550972,7.39136294372252,7.39708036880472
SCO7072,7.98299357469431,7.58829821328441,7.04439411935845,7.94121066879239,7.89043318119983,7.82372105857428,7.87992354800825,7.68650052718322,7.813068573252
SCO7073,9.479331176075,9.17075965292113,9.26548482172101,8.92349256294565,9.02898040113959,8.8073549220576,8.84514153178798,8.86727873970966,8.97138388430965
SCO7074,2.78427130894456,3.23946593469539,2.32192809488736,2,2.3536369546147,2.57154198495883,2.03952836418664,1.18762700317577,2.93859945533586
SCO7075,7.91155843665136,7.64945578942229,6.78281624574418,7.27870756628824,7.23840473932508,7.25738784269265,7.22024395475787,7.24898172981559,7.11547721741994
SCO7076,8.28848161179422,8.11663276016565,8.51087403313067,7.81982427401982,7.6558288314408,7.86830813328947,7.75265940127135,7.80520645547903,7.63097489847799
SCO7077,7.26470322619441,7.09451759878429,8.08539868856582,7.89515448755755,7.30073387261824,7.15987133677839,7.36923380966572,7.27405454115894,7.31791503238074
SCO7078,4.87992354800825,4.79585928321977,4.17880315278877,4.05407667275579,3.97982211806237,4.39231742277876,4.10619940383193,4.11547721741994,4.17880315278877
SCO7079,4.57826784814715,7.71348198494606,6.4447848426729,6.58161905764679,6.94641895979516,6.93598350712884,6.8510549374619,6.70659194512269,6.86349800009514
SCO7080,8.08864103244762,7.37889690701644,6.95096084134548,6.50250034052918,6.06608919045777,6.22239242133645,6.08746284125034,5.9095597823845,5.91222403991156
SCO7081,9.03769946678445,8.33390073655344,8.28771237954945,8.17409343843901,8.17492568250068,8.00687147670529,8.10503547069829,8.19037342517573,8.22614455619756
SCO7082,3.62449086490779,3.23946593469539,4.37696945844532,2.78427130894456,3.70659194512269,4.14295795384204,3.86349800009514,3.95935801550265,3.25633975325979
SCO7083,3.90153736111431,0.736965594166206,2.32192809488736,1.15200309344505,2,1.28950661719499,0,1.18762700317577,1.53051471669878
SCO7084,4.30580842952409,4.0198995574377,2.03952836418664,2.47393118833241,3.26470322619441,2.57154198495883,2.78427130894456,2.25633975325979,2.28950661719499
SCO7085,4.30580842952409,3.67556504950206,2.48828648130948,3.25633975325979,3.03952836418664,2.57154198495883,3.86349800009514,2.50250034052918,3.25633975325979
SCO7086,8.14182331356265,7.45029482406517,5.41878963413995,6.20945336562895,6.13157119354024,6.09451759878429,5.99498192523338,5.58496250072116,5.79585928321977
SCO7087,7.69735373826735,7.96770659679312,6.97664367429847,6.61143471208235,6.27094416616856,6.04439411935845,6.0198995574377,6.04924351901985,6.09216984392787
SCO7088,4.79585928321977,4.55799545312089,4.9490160712812,4.71271804791953,4.55799545312089,4.14295795384204,4.22239242133645,4.33786963875638,5.15650448567999
SCO7089,5.68026183620346,5.8988532765431,6.23946593469539,5.77258950389693,5.46669961910134,5.37696945844532,5.86074213480463,5.58496250072116,5.66612535361576
SCO7090,6.02236781302845,5.55458885167764,7.94251450533924,6.06129617926887,6.22881869049588,6.11316335158169,6.3497112514009,6.68026183620346,6.3279268355088
SCO7091,2.78427130894456,0.736965594166206,1.58496250072116,1.15200309344505,1.15200309344505,2.95935801550265,1.28950661719499,1.18762700317577,1.53051471669878
SCO7092,6.04439411935845,5.95160851589772,4.71577137189708,5.88264304936184,5.9451186487194,5.73696559416621,6.08746284125034,5.02974734339405,5.58329174773664
SCO7093,10.2917462808339,9.8279601263868,9.96930656927704,9.49984588708321,9.67311273709638,9.7490313820402,9.73470962022584,9.71300457171132,9.52225457487023
SCO7094,4.57826784814715,4.0198995574377,5.87446911791614,4.89616418901546,4.69426114321197,4.28950661719499,4.99498192523338,5.41503749927884,5.11547721741994
SCO7095,4.30580842952409,4.68805599368526,5.06847973788277,5.10852445677817,4.39231742277876,4.39231742277876,4.74893823583228,4.68805599368526,5.34182765232507
SCO7096,3.62449086490779,3.23946593469539,3.11547721741994,3.92810708151821,3.03952836418664,2.95935801550265,3.99498192523338,3.15200309344505,4.0198995574377
SCO7097,4.4594316186373,3.67556504950206,5.00998408857262,4.37696945844532,4.21377929103174,4.95419631038687,4.51306958223937,4.42253203582577,4.83007499855769
