gene,ds1_33h,ds1_41h,ds1_45h,ds1_49h,ds1_53h,ds1_57h,ds1_61h,ds1_65h,ds2_33h,ds2_41h,ds2_45h,ds2_49h,ds2_53h,ds2_57h,ds2_61h,ds2_65h,ds1_cluster,ds2_cluster,highlighted,profile_selected,ds1_var,ds2_var,ds1_median,ds2_median
SCO0524,-1.1896024843,1.024965128,-0.3554335212,1.9104294116,-0.7475233263000001,-0.4640300908,-0.7851461204,0.6063410033000001,1.1824637673,-1.3529652765,-1.655216673,-0.0973057438,0.5343519269,0.3773475858,-0.23011698590000002,1.2414413993,ds1_1,ds2_3,True,False,55.0202326758,28.6494925839,41.0596863935,20.06245121
SCO0559,-0.7999548646,-0.8957464166,-0.9779325434,1.7403390081999999,-0.1835844183,0.9665883613,0.9676947845,-0.8174039111,-0.11925856180000001,-0.5073884299,-1.627439875,1.2454363965,0.6214782945,0.1388718148,-1.1192956017,1.3675959626,ds1_1,ds2_3,True,False,21.6489630754,29.2740046838,39.0111279717,1.6393442623
SCO0769,-0.7051187658,-0.2133444213,-0.13258531340000002,2.5339303643999997,-0.4388229389,-0.8484673013,-0.30674479190000004,0.1111531682,-1.9480428678,-0.6387381518,-0.5364622773000001,-0.4242500242,0.9114517043,0.5384060847000001,1.1147721705,0.9828633615000001,ds1_1,ds2_3,True,False,63.2397572079,46.7603434817,78.6924633283,57.3770491803
SCO0804,-0.615002059,0.242873793,-0.142355788,2.4878100051,-0.5857555023000001,-0.8692609710000001,-0.5043837079,-0.013925769900000001,0.3149601888,-1.1063219747,-0.9246872452,-1.4865287745,-0.0726944368,1.0109226708,1.2350068092,1.0293427625,ds1_1,ds2_3,True,False,39.0364188164,41.6861826698,80.4122407688,57.6112412178
SCO0852,-1.3143152790000001,1.4428045742,0.7509946644000001,1.4537048452999999,-0.2458800199,-0.6760798686,-0.7181652503,-0.6930636662,-1.9246598330000002,-0.42066091920000004,0.0195336197,0.7536523249,1.3470002506,0.9965127807,-0.8575979748,0.08621975100000001,ds1_1,ds2_3,True,False,40.0606980273,34.5823575332,75.1517450683,66.1202185792
SCO0958,-1.3485670209,-0.9892322895000001,-0.5084361221,2.1263195881,0.5955994464000001,0.2325191851,-0.1188562893,0.010653502300000001,-0.0920466866,-1.5749367246000001,-1.0362688032,-0.6185942037000001,1.7078139427,0.6558846099,0.1264033011,0.8317445645,ds1_1,ds2_3,True,False,97.0156803237,74.1608118657,66.641375822,5.8548009368
SCO1340,0.7607286379,-0.1411879993,-0.7160543585,2.3328778501,-0.6112715639,-0.8277327209,-0.5852532824000001,-0.21210656300000003,-2.0438386933,0.7348574303000001,-0.5351889896,0.24337052,1.2706055737,-0.6114156367,0.97353215,-0.0319223544,ds1_1,ds2_3,True,False,78.3383915023,27.0101483216,70.0303490137,8.3528493365
SCO1366,0.1946334927,0.8480506311,0.5462580487,1.8844767963,-1.1006764603,-1.1039040703,-0.9156743712000001,-0.353164067,-2.1941186981,-0.8482725141,-0.2086647815,0.2216815524,0.7560925294,0.9868066468000001,0.6256222465,0.6608530186,ds1_1,ds2_3,True,False,94.4739504299,82.6697892272,79.6788062721,70.7259953162
SCO1464,-1.1166411834,0.6247441008,0.3435338536,2.1737940493,-1.0221647326,-0.5528111646,-0.40898743460000003,-0.041467488500000003,-1.3953005533,-1.8277729324,0.5882790779,1.0473434032,1.0100440944,-0.1023911418,0.4017305778,0.2780674741,ds1_1,ds2_3,True,False,53.6671724836,56.4402810304,75.2149721801,41.0616705699
SCO1640,-0.6366716434,-1.0501680606,-1.2908939294000001,2.0234984597,0.8177331068,0.0341512587,-0.1157849552,0.21813576340000002,-2.310472764,-0.3428149998,-0.30204672920000003,-0.1052587776,0.5839824157,0.8060914377,1.0022109239,0.6683084933,ds1_1,ds2_3,True,False,53.3510369246,87.5097580016,98.4319676277,83.2943013271
SCO1654,0.3960260726,0.4051613961,-0.12429109940000001,2.2716944144,-0.8421496844,-1.0345856093,-0.8088226271000001,-0.2630328628,-2.4032049874,-0.47938926460000003,0.5115126093,0.9130802591,0.8073633597000001,0.045882532000000004,0.1254235027,0.47933198930000004,ds1_1,ds2_3,True,False,16.1987860395,85.3239656518,90.440060698,32.7868852459
SCO1660,-1.027504708,-0.693860977,-0.5841928216,2.3458451954,-0.5775357555,-0.1622428522,0.2660640564,0.4334278626,-2.0925350959,-0.7894607027,-0.3657703704,-0.030720937400000002,1.1130619111,0.8951599130000001,0.7254429397000001,0.5448223426000001,ds1_1,ds2_3,True,False,95.1694486596,96.7213114754,53.4901365706,45.2771272443
SCO1796,-0.2461478708,-0.0501308872,-0.19564926900000001,2.441139599,0.27355965790000003,-0.609672282,-1.11628941,-0.49680953790000004,-1.3651963919,-1.0709647434,-0.8758124408,1.3041645851,1.540846417,-0.061625305400000004,0.2214412791,0.3071466004,ds1_1,ds2_3,True,False,46.4466363177,71.7408274785,93.3864441072,75.4098360656
SCO1798,-0.4803095692,0.3768362407,-0.0032783009,2.4393647544,-0.9081253594,-0.8148864588,-0.3383232372,-0.2712780697,-2.3094042706,0.6584978014,-0.1089766789,-0.4656798459,1.2099399272,0.4548011154,0.5772607796,-0.016438828200000002,ds1_1,ds2_3,True,False,47.9893778452,10.8508977361,88.1638846737,80.4839968774
SCO1836,-1.4445046898,-0.5509189849,-1.1338746455,1.9374359199,0.528883,0.2992199016,-0.07807654900000001,0.4418360478,-2.3516957137,-0.6029514435000001,-0.083812863,0.2017256549,0.6637775063,0.5949150799,0.6925156233,0.8855261558,ds1_1,ds2_3,True,False,32.8654527061,88.5245901639,80.7916034396,83.9968774395
SCO1868,0.27380170930000003,-0.8175913773,-1.3013196948,2.3333597714,-0.2483461975,-0.0257392954,-0.2361261368,0.021961221200000002,-2.3360356792,-0.354207417,-0.12321451030000001,-0.1202094821,0.9246838283000001,0.7202845816,0.9473510501,0.3413476285,ds1_1,ds2_3,True,False,29.7673242286,77.5175644028,68.3864441072,38.9539422326
SCO1936,-0.9181668067000001,-0.7916131059,-0.8817808513000001,2.3777341086,0.23514383360000002,0.1252611452,0.0200807084,-0.1666590318,-1.3329541483,-0.7509807423,-0.5721442324,-0.7442776565,0.23642829,1.3202834127,0.1220092163,1.7216358604000002,ds1_1,ds2_3,True,False,46.8259989884,4.0593286495,94.6256954982,91.2568306011
SCO1937,-1.1995628955,-0.948213237,-1.1028641244,2.0041335535,0.19996220650000002,0.44027793930000003,0.2274007805,0.3788657771,-0.7215434344,-0.5965612323,-0.6477229677,-1.3584507918,-0.1107833865,0.4697073228,1.1443027345,1.8210517554,ds1_1,ds2_3,True,False,45.4350025291,51.3661202186,90.3768335862,65.0273224044
SCO1938,-0.5116409883,-1.1413356773,-1.343799569,2.0960546114,0.140539985,0.3205020863,0.12709812880000002,0.3125814229,-0.5920809736,0.1278616675,-1.1143010854,-0.8349822085,2.1030779005,0.7910400534,-0.7551147945000001,0.2744994405,ds1_1,ds2_3,True,False,13.5558927668,65.6518345043,84.559939302,33.5675253708
SCO1946,-1.1236117645,-0.8791068309000001,-0.8293969771,2.1433123286,0.7596235746000001,0.2177522358,-0.052363423400000005,-0.2362091432,0.7184915780000001,-0.8353245428,-1.8217500778,-0.8117298769,0.8822324179000001,1.2527260673,-0.060654727400000004,0.6760091617,ds1_1,ds2_3,True,False,29.5017703591,7.962529274,89.4284269095,85.4020296643
SCO1951,-1.1894415454,0.17241394710000002,-0.2294474022,2.4034234362999998,-0.6377653476,0.1943783275,-0.473612631,-0.2399487847,-2.4369761121,0.6690514502,-0.1117593354,0.5759712824000001,1.0121572408,0.4517172467,0.038130515600000005,-0.1982922883,ds1_1,ds2_3,True,False,20.3211937279,84.231069477,78.0475467881,29.6643247463
SCO1952,-1.6101831456,-0.0020098618,-0.9041306613000001,1.987840322,-0.048837693200000004,-0.3917194061,0.4039103819,0.5651300641,-1.930927042,-0.5037987605,-0.23273621690000001,0.1138650768,0.048872462000000005,0.40676730170000003,1.9383648518,0.1595923269,ds1_1,ds2_3,True,False,12.8477491148,65.9640905543,85.8497723824,65.4957064793
SCO2003,-1.3400703379,-0.29067900500000005,-0.37765444340000004,2.0699497379,-0.8757132835,-0.26860591240000004,0.1758865748,0.9068866694000001,-1.0458519962,-0.849487081,-0.6135845489,0.42704365780000003,1.5813217089,1.5547585407,-0.8029546618000001,-0.2512456194,ds1_1,ds2_3,True,False,10.4957005564,75.644028103,94.2969145169,54.9570647931
SCO2004,-0.9724828387000001,-0.1640435522,-0.0213781606,2.4373284524,-0.8866864025000001,-0.5165247629,-0.051392687000000006,0.17517995150000001,-1.7524898672,-1.0945559438,1.3282695934,0.5990239616,0.6588836539,0.9603558882000001,-0.4069467845,-0.2925405017,ds1_1,ds2_3,True,False,48.4193222054,64.6370023419,87.8477491148,17.8766588603
SCO2034,-0.2845887471,-0.31610745970000004,-0.4051780683,2.6328377177,-0.23923140750000002,-0.40772245570000004,-0.5885008539000001,-0.39150872540000003,-0.1692746296,-0.5484060064,-0.07305734650000001,-0.9572681535,-0.1753016142,-1.2687700119,1.6788309098,1.5132468522,ds1_1,ds2_3,True,False,46.3201820941,20.1405152225,93.5508345979,55.3473848556
SCO2045,-1.0382833482,-0.6693471973,-1.1391606935,1.9444743098,-0.5142700073,-0.0267374851,0.5113132566,0.9320111649,-1.8867058184,-0.9888071203000001,-0.2999158051,-0.1640242384,1.1531854026,0.9106002230000001,0.20594523680000001,1.0697221198,ds1_1,ds2_3,True,False,29.6788062721,55.6596409055,81.7400101163,62.6854020297
SCO2149,-1.6659268211,0.007375221,-0.10040812140000001,2.0596124332,-0.8561209727,-0.11588656230000001,0.3154684707,0.3558863525,-1.0236250797,0.7392677306000001,-0.4111018114,-0.5712463034,-1.1882953152,-0.3316612168,0.8905584740000001,1.8961035219,ds1_1,ds2_3,True,False,60.7738998483,37.2365339578,98.2928679818,70.2576112412
SCO2156,-1.352063501,0.8691567208000001,0.7065853953,1.192382666,-1.8049227126,-0.1804301055,0.1378396164,0.43145192060000004,-0.9233903694000001,0.2996534656,-0.6856030714,-1.2375584609,-0.1102672797,-0.4531527544,1.5286193967,1.5816990734,ds1_1,ds2_3,True,False,24.2033383915,11.8657298985,98.3181588265,90.9445745511
SCO2180,-1.5937739306,-0.13826983210000002,-0.6274068991,2.0910424205,-0.5981657966,0.11001071080000001,0.2819240487,0.47463927840000003,-2.4162989425,-0.17457615840000001,-0.027141957300000002,-0.0279041463,1.0707344648000001,0.5697467819,0.7792781228000001,0.2261618351,ds1_1,ds2_3,True,False,14.2134547294,12.8805620609,99.1654021244,99.9219359875
SCO2181,-1.7585671992,-0.5792309757,-0.5752397652,1.7265275756,-0.3675397091,0.12494528510000001,0.5044719146000001,0.9246328738,-2.429621696,0.0864504953,-0.3539981553,0.12906373670000001,0.48346604060000004,0.2755253394,0.9309369754000001,0.8781772639000001,ds1_1,ds2_3,True,False,3.8442083966,7.3380171741,97.7238239757,97.7361436378
SCO2198,0.1197355539,0.9312119364,0.514019403,1.5730491915,-1.9332634536,-0.7221210571000001,-0.2880865081,-0.1945450659,-2.5823439106,0.7231819582,0.0062543668,0.5899387055,0.3012397768,0.3096090765,0.1511206792,0.5009993476,ds1_1,ds2_3,True,False,78.2751643905,29.1178766589,94.7142134547,88.2903981265
SCO2356,-1.7120473694,0.49074648810000004,0.8161625025,1.8641414808,-0.2534635547,-0.3924777933,-0.143757497,-0.6693042571000001,-2.1582175662,-0.7870557635000001,-0.2584103253,0.036992987500000005,0.71421698,1.0228962415,0.9100159398000001,0.5195615062,ds1_1,ds2_3,True,False,3.0854830551,52.6151444184,78.6418816388,9.6018735363
SCO2447,-0.7839526160000001,0.3619359935,0.373991271,1.6485835996,0.8933902755,0.1402466528,-1.0832003302,-1.5509948463,-2.0566772735,-0.34960486760000004,-0.4622141507,0.6171467729,0.0135063569,1.6155675198,-0.0420538046,0.6643294468000001,ds1_1,ds2_3,True,False,50.9104704097,54.4106167057,93.0070814365,69.3208430913
SCO2494,-1.9351629145,0.9310900357,1.0539538675,1.2090742016,-0.8633120639,-0.2255030569,-0.1345851341,-0.0355549355,-2.4176695552,-0.4099726114,-0.09298225660000001,0.30876951810000003,0.4178181918,0.4695715796,0.8415860638,0.8828790698000001,ds1_1,ds2_3,True,False,90.8320687911,94.2232630757,94.7015680324,76.0343481655
SCO2532,0.6363677465,0.48251259490000004,0.20288348690000002,2.0919932457,-0.7754526168,-0.9922353396,-0.8677041102,-0.7783650074,-2.0840144181999998,-0.6130560276,-0.7931363872,0.8409009855,0.9061004469,0.3518107344,0.8223623328,0.5690323333,ds1_1,ds2_3,True,False,57.6378351037,8.274785324,94.4486595852,59.9531615925
SCO2548,0.056436274800000005,0.387175763,-0.1057341804,2.3658448679,-0.2852856273,-1.0819104863,-0.8844094811000001,-0.45211713060000003,-2.4840420281,0.2446782535,-0.2925595701,0.3849549782,0.6671281722,0.1505624975,0.3607740297,0.9685036672,ds1_1,ds2_3,True,False,68.2852807284,69.0085870414,73.4446130501,55.737704918
SCO2549,-0.23615994410000002,-0.3684417042,-0.0648952092,2.5008493247,0.1342940607,-0.31001667990000004,-0.6470939715,-1.0085358764,-1.5051106076,-0.6790835005,-0.3086760161,-0.8300601884000001,0.4530010572,0.1424334855,0.8421671069000001,1.8853286630000001,ds1_1,ds2_3,True,False,3.5786545271,45.0429352069,93.8543247344,77.7517564403
SCO2554,-1.4238809812,1.329609133,1.0062645852,-0.1925575914,-1.6387059485000002,-0.0476115438,0.48410530150000003,0.48277704530000004,-0.6142701284000001,-0.6796685231,-1.159385049,-0.9267825563000001,1.5535807247,-0.30409433820000004,0.7638415628,1.3667783074,ds1_1,ds2_3,True,False,1.3783510369,88.212334114,96.2443095599,15.3005464481
SCO2603,-0.4912641734,1.2222462769,-0.45793132740000003,0.1039103542,1.5795477180000002,0.1549964963,-1.8607535328,-0.2507518118,-1.0070010563,-1.0856994362,-0.7754581121,-0.566820691,2.0424393032,0.33518067500000004,0.6730331698,0.3843261475,ds1_1,ds2_3,True,False,8.143651998,81.1085089774,49.5321193728,0.31225605
SCO2618,-1.5317090938,-0.45917096560000004,-0.6448970084,1.9092253002000001,-0.6738360734000001,0.0831560514,0.49509815640000004,0.8221336333,-1.0465151358,-1.1902780756,-0.9441197480000001,-0.7301269639,0.5672348978,1.2028123884,1.1102385153,1.0307541218,ds1_1,ds2_3,True,False,57.5619625695,25.9953161593,89.7951441578,93.8329430133
SCO2619,-0.9383249685,-0.2258857517,-0.3444523541,2.3226554307000002,-1.01931673,-0.45858872310000004,0.1252614908,0.5386516059,-1.8179170026,-1.0232480744,-0.2826001749,-0.3088495116,0.47408656250000003,0.8264665992,0.6837731489000001,1.4482884529,ds1_1,ds2_3,True,False,54.3626707132,21.6237314598,95.3591299949,92.2716627635
SCO2635,-1.2979280687,-0.4444116933,-0.2150371686,2.2423328988,-0.9391837746,0.1178682684,0.3116728394,0.2246866986,-1.5226803897,0.0836784287,-1.2820373121,-0.6231907405,1.3920643016,0.9472992381,0.8912511899000001,0.1136152839,ds1_1,ds2_3,True,False,44.3095599393,5.6986729118,93.1461810824,77.2053083528
SCO2691,0.0591308098,-2.2702512854,1.0025671766,1.1747448629,0.1995955184,-0.5399946071,0.0199989609,0.3542085641,-0.5313516031000001,0.5453006286000001,-1.5936413262,-0.9150495120000001,-0.3698028708,0.4210863469,0.6118143319,1.8316440049,ds1_1,ds2_3,True,False,70.9028831563,84.9336455894,31.5629742033,38.6416861827
SCO2736,-0.7270964331,0.3357781532,0.3366617717,2.3876396623,-0.3956731808,-0.9377461459,-0.5666043676,-0.4329594598,-2.1736173314,0.4612963096,-0.2416945039,-0.5704833495,0.9805040238,0.900157812,0.9134380174000001,-0.2696009781,ds1_1,ds2_3,True,False,77.6681841173,8.5870413739,98.8998482549,97.5800156128
SCO2999,-0.4565399556,-0.3760758994,-0.9916804816,2.5351509720000003,-0.0201361927,-0.4510373567,-0.17964808140000002,-0.0600330047,-2.4894990989,-0.3322184824,0.0718861182,0.339776308,0.4261342963,0.49459849110000004,0.6102162143000001,0.8791061534,ds1_1,ds2_3,True,False,40.1112797167,65.0273224044,99.1780475468,88.6807181889
SCO3096,0.052660955200000005,-0.3693912534,-0.6851126617000001,0.45454459960000004,2.1470788154,0.4573393987,-0.6751416464000001,-1.3819782073,-1.287971307,-0.12000428240000001,0.1399662441,-1.1103213501,-0.6744606951000001,0.11356441040000001,1.0907974992,1.8484294809000001,ds1_1,ds2_3,True,False,12.253414264,0.9367681499,97.4203338392,99.6096799375
SCO3122,-0.4222298655,0.7741803736,0.2885649293,2.2314628307,-0.7410267325000001,-0.9601880875000001,-0.5450995973,-0.6256638508,-0.6740253276,-1.7806567408,-0.0027708286,0.9164005971,1.2938321981,0.6404293912,0.6321580965,-1.0253673859,ds1_1,ds2_3,True,False,16.7931208902,0.8587041374000001,98.406676783,75.644028103
SCO3184,-1.2783753648,0.8118518479,0.7915391601,0.4901109594,-1.9391918773999999,-0.1441677716,0.27742828680000003,0.9908047595,-1.7370298597,-1.3835284684,0.6379102753,1.0454285685,1.0816480535,0.4581209418,-0.3542849222,0.25173541120000004,ds1_1,ds2_3,True,False,12.4810318665,38.1733021077,97.4582701062,40.281030445
SCO3307,0.4135717071,0.9994507874,-0.0158022586,1.2511026009,-1.8979617975,-1.1641276783,-0.1259045147,0.5396711538,-2.3892654548,-0.1300992552,0.9361407829,0.11956636770000001,1.0331298687,0.22972677730000002,-0.2485528836,0.4493537971,ds1_1,ds2_3,True,False,23.7986848761,61.2802498048,63.277693475,2.4980483997
SCO3542,-1.0930367225,-0.8318762197,0.4356361852,2.3662428697,-0.3676792676,-0.1069513447,0.0188378324,-0.42117333290000003,0.40597193070000004,-2.2092933711000002,-0.9439232221,0.8264157648,0.7175561262,-0.0389022599,0.8359781176000001,0.4061969138,ds1_1,ds2_3,True,False,9.3449671219,77.0491803279,94.0566514922,66.3544106167
SCO3549,0.008155409,-1.0446681799,-1.2482358979,2.033550383,0.9892187790000001,-0.0635401975,-0.3878804592,-0.28659983650000004,-1.9963928320000002,-0.4015747014,-0.6988710242,0.34859069470000004,1.3177524680000001,-0.1251878971,0.4030094104,1.1526738816,ds1_1,ds2_3,True,False,69.9418310572,81.1865729899,98.6722306525,82.2794691647
SCO3617,-1.0710907682,-0.5590815268,-0.6898927123,2.3759060936,0.5320496647,-0.0798706191,-0.2741632807,-0.23385685120000002,-1.4824333197000001,-0.5205471225,-1.2165706227,-0.39167628190000003,1.3981231410000001,0.9210340960000001,1.0067240124,0.2853460975,ds1_1,ds2_3,True,False,68.0829539707,72.5214676034,90.2377339403,60.031225605
SCO3629,-0.40131557830000003,-1.1899824454,-1.0451579466,2.2997258215,0.15387704300000002,-0.0058663891,0.10605410750000001,0.0826653873,-0.0563284494,-1.032661127,-1.1105627367,-1.1637303857,-0.0867613587,1.4361736551,1.3568357585,0.6570346439,ds1_1,ds2_3,True,False,73.8745574102,59.2505854801,96.5730905412,74.7072599532
SCO3649,-0.3739228767,-0.0662463134,-0.3276143701,2.6220286656000003,-0.4747633176,-0.4914874849,-0.5221012897,-0.3658930132,-0.9419117566,-0.3072901887,-1.0908394929,-1.2466053992,0.32367127760000003,0.46186343480000003,1.2716691637,1.5294429614,ds1_1,ds2_3,True,False,34.3196762772,21.1553473849,97.2938796156,91.3348946136
SCO3650,-0.1346369168,1.3262664285,0.5561948621,1.654146407,-0.5825759196,-0.5890304607,-1.1583269287,-1.0720374719,-0.6665260891,-1.3294115575,-0.6122875197000001,-0.7219769115,1.369206001,1.6454466867000002,-0.20295764,0.51850703,ds1_1,ds2_3,True,False,14.0490642387,21.2334113973,75.7587253414,15.8469945355
SCO3767,-0.998942356,-0.9426177579,-0.9131577938000001,1.9273417893,1.1944642028999999,0.0347880441,-0.3649040249,0.0630278962,0.1851454685,-1.0522008232,-0.4615251856,-0.9564752076,1.8212687175000002,-0.6719528726,1.3794274959,-0.24368759280000002,ds1_1,ds2_3,True,False,69.2083965604,64.4808743169,99.5827010622,90.6323185012
SCO3801,-0.24229948480000002,-0.3828537575,0.30559553300000003,2.3332938511,-1.3893961615000001,-0.4813289128,-0.27734507810000003,0.1343340106,-1.9627655254,1.2566908788,-0.4516785365,-0.37174885500000004,-0.3938427154,-2.53046e-05,0.6290587069,1.2943113513,ds1_1,ds2_3,True,False,21.2316641376,1.7954722873,75.4678806272,64.8711943794
SCO3815,-0.4073531929,-0.4322675185,-0.49850620970000004,2.589900717,0.131773884,-0.3179318055,-0.48330835050000004,-0.5823075239000001,0.4646714384,-1.8718110869,-0.36372231390000004,0.8472247104,0.1676044145,1.6978518409,-0.66586648,-0.27595252330000003,ds1_1,ds2_3,True,False,79.8684876075,9.7580015613,95.3211937279,47.8532396565
SCO3816,-0.37348919,-0.5071188003,-0.6599547245,2.5610606369,0.1616345207,-0.2326852073,-0.2775290787,-0.6719181569,-0.9870545083000001,-0.07571279680000001,-1.4932282881,-1.0122830828,1.1217222228,0.8284699226000001,1.3149177765,0.3031687541,ds1_1,ds2_3,True,False,77.301466869,13.8953942233,94.4739504299,68.5402029664
SCO3904,-0.7559593276000001,-0.884124032,-1.4390159895,2.0241631609,0.6458231111,0.1611427863,0.0737479578,0.174222333,-1.9815403171,1.4576272406,-0.6492634884,-0.1167057219,0.22346767380000002,-0.4947728826,0.7690548725,0.7921326232,ds1_1,ds2_3,True,False,7.0687910976,10.4605776737,94.4865958523,68.7743950039
SCO3929,-0.6982709052,-0.9535879093,-1.2944324028,2.0853261057,0.7314272832000001,0.1577370702,0.0825522724,-0.1107515143,-1.9276916817,-0.7935670491,-0.4697519814,-0.23127913590000002,0.749562061,0.3709771204,1.0251697579,1.2765809088,ds1_1,ds2_3,True,False,76.2266059686,82.0452771272,95.7637835104,50.1951600312
SCO4185,-1.2426522316,0.0326935147,0.504885086,2.2640947242,-0.2762105246,-0.15048130340000002,-0.1576973538,-0.9746319115000001,-2.4752714047,-0.4380550425,0.8480548803,0.6626051744,0.3818749789,0.4734238334,0.31325838,0.2341092002,ds1_1,ds2_3,True,False,35.4577642893,51.4441842311,78.6798179059,20.9211553474
