gene,exp1_value1,exp1_value2,exp1_value3,exp1_value4,exp1_value5,exp1_value6,exp1_value7,exp1_value8,exp1_value9,exp2_value1,exp2_value2,exp2_value3,exp2_value4,exp2_value5,exp2_value6,exp2_value7,exp2_value8,exp2_value9,exp1_cluster,exp2_cluster
SCO5554,-2.1151330833,-1.0550106910000001,-0.128903771,0.9632223162,0.6051809799,0.6671881387,0.5951798253,-0.0768977668,0.5451740521,-1.9342423203,-0.8175733477,-0.5895434928000001,-0.0769176012,-0.006517745,0.5138254486,0.7944396859,0.8326978002000001,1.2838315725,exp1_1,exp2_1
SCO5560,0.9478825265,-1.7627821745,-0.7681431108,1.0571835225,-0.3036138778,0.2811464508,0.1335901062,-0.7954683598000001,1.2102049169,0.8574991156,-0.1950580143,0.1764623903,0.13260584320000002,0.2505648319,1.5768473074,0.2170422988,-1.3784286381,-1.6375351347,exp1_1,exp2_1
SCO5572,-0.9948233814,-1.7323537099,-0.4463501231,1.4699822009,0.7154159606,0.7183245309,0.3609858929,-0.5390088629,0.4478274921,-0.9466868562,-1.1427236706000001,-0.4962317459,0.1381543198,0.46735558380000003,-0.3021474894,0.8502521904,-0.6020603847,2.0340880526,exp1_1,exp2_1
SCO5586,-1.0707969942,-0.8661928911000001,0.6859210469,1.8879701522999999,0.3422500925,0.43496132670000004,0.0385408771,-1.3201582448,-0.1324953653,-1.9208742048,0.33053099610000003,-0.1439155306,0.1969769123,-0.0475566001,0.4594640934,1.4503247942,-1.1037171421,0.7787666816000001,exp1_1,exp2_1
SCO5591,-1.0017170646,-1.6851740431,-0.7846584407,1.3471673302,0.7477106508,0.7273469419,0.4547509302,-0.3567891489,0.5513628443,-1.5564129503,-0.048007394200000005,-1.2091862414,-0.7312976754,-0.1053646537,0.6055676803000001,1.2544117111,0.7846562875,1.0056332362,exp1_1,exp2_1
SCO5592,-1.3338044982000001,-1.7215077103,-0.3507962149,1.2954595661,0.7157920375,0.6262805866000001,0.4186787276,-0.2219212946,0.5718188002,-0.8418705562000001,1.4648842222,-1.5329975779,-0.0839977058,0.043813455800000005,1.3792034065,-0.3310992847,-0.6693254881,0.5713895281,exp1_1,exp2_1
SCO5595,-1.3590538554,-1.5863717639,-0.7572551387,1.1944557098,0.664754091,0.7084364503,0.4760293349,-0.0231370425,0.6821422146,-1.1801831894,-1.3434000815,-0.4843668373,-0.31401100530000003,-0.21783681900000001,1.1379284694,0.6103377818,1.6539183795999999,0.13761330160000002,exp1_1,exp2_1
SCO5598,1.1523277776,-1.5587754643,-0.37361019830000003,1.2759709733,0.015413514900000001,0.6155353671,0.4255470421,-1.3718028269,-0.1806061856,-0.3996268422,-1.4410274909,-0.6092083838,-1.4246242784,0.6442139539,1.1144845671,0.8472884361,0.3313328426,0.9371671956000001,exp1_1,exp2_1
SCO5624,-1.3068349958,-1.1970053661,-0.4884925981,1.4220557287,0.8645840779,0.709076691,0.5982320001,-0.9369466682,0.3353311305,-1.8910278402,-0.242591156,-0.3800999592,-0.8643259854,0.08177515960000001,1.3084570945,0.6143027073,1.1527206845,0.2207892948,exp1_1,exp2_1
SCO5625,-1.3684617791,-1.2173958644,-0.7073792984,1.341254883,0.8407081207,0.7816345839000001,0.5624762717,-0.7015170390000001,0.4686801216,-0.7229005249,-0.6684639273,-0.6684639273,-0.6026713507,0.26942577500000003,-0.8624168379,0.3472653028,0.7279309365000001,2.1802945537,exp1_1,exp2_1
SCO5626,-0.160555942,-1.3811460013,-0.2754994005,1.4796689658,0.5382273057,0.7735877207,0.6714157576,-1.5672449341,-0.0784534717,-0.3112406193,-0.0266802569,-1.5673736026,-1.0817441323,-0.6014995082,0.4906309292,0.4883828867,1.1828189135,1.4267053899,exp1_1,exp2_1
SCO5703,-0.9068929773000001,-2.0999558272,-0.49799458220000004,0.6968383905000001,0.29679061,0.9163336329,0.4437108126,0.22421557020000002,0.9269543705000001,-0.26086462120000004,0.8986900360000001,-2.2839326786,0.5957196454,0.7632135285,-0.6383829312,0.7345412518000001,0.1467595793,0.0442561901,exp1_1,exp2_1
SCO5704,-0.4715004205,-1.8576486502,-0.5964637837,1.5877697902999999,0.4420972763,0.6741720935000001,0.43684671480000004,-0.6489693984,0.43369637790000004,-0.4813508762,0.1713877275,-2.2353949401,-0.00096174,1.1734076746,-0.1358882065,1.1240194963,0.12479990980000001,0.2599809545,exp1_1,exp2_1
SCO5706,-1.3081794889,-1.310417557,-0.2060170366,1.5885692496,0.8396772365,0.6570164489,0.11746988130000001,-0.8149437148,0.4368249811,-1.8432572538,-0.6260147274,-0.5635863049000001,-0.32742701150000003,-0.3833947532,0.7245468325000001,1.0103248989,0.8103696220000001,1.1984386975,exp1_1,exp2_1
SCO5724,0.4304270134,-0.7796641497,0.3404458757,1.673097554,-0.1327307971,0.44749240160000003,0.1449696108,-2.0099234988,-0.11411401,-1.9652240783,-1.4658020891,0.3034792935,0.3385518766,0.42116085340000003,0.8144955251,0.3657983461,0.8205825023000001,0.3669577704,exp1_1,exp2_1
SCO5729,-0.0894251513,-0.9252901479000001,0.0363630013,1.7080929945,0.35764010100000004,0.5460500611,0.5003089147,-1.8618945741,-0.2718451994,-1.7120303775,-0.0278031034,0.8497876048,-0.032449920800000004,-1.0715334452,-0.7737339871000001,0.7602249747000001,0.9533119052000001,1.0542263493,exp1_1,exp2_1
SCO5734,-0.47168367250000004,-1.8222959773,-0.8496470646000001,1.6339885279000002,0.5625143246000001,0.4324810475,0.1611449426,-0.3095755204,0.6630733922000001,-0.580885799,0.2236320604,0.9013535216,0.38964978570000003,0.9718173274,0.9162537807000001,-0.33286858340000003,-0.3345028054,-2.154449288,exp1_1,exp2_1
SCO5743,-0.6822002012,-1.5296207636,-0.4183805921,1.6242227447,0.4090536363,0.8047830499,0.700854113,-1.0299624131,0.1212504264,-0.9842597724000001,-0.1245042164,-1.0081992557,-0.4354744592,-0.4487201632,-0.1460132954,0.1366427362,0.7853176702,2.2252107561,exp1_1,exp2_1
SCO5752,0.3018228605,-1.5800411396,0.7190937328,1.592322843,0.042064834100000004,0.3460369927,0.2299748958,-1.4667424259000001,-0.18453259330000002,-0.251495067,0.058315714500000004,0.06437558310000001,-0.021030689800000002,0.950631364,0.5662084505,0.8148524334,-2.4437472137,0.2618894249,exp1_1,exp2_1
SCO5777,-1.4814290749,-1.2801133685,-0.7021651366,1.3802051799,0.611481331,0.6989640725,0.5953198606,-0.4288254865,0.6065626226,-1.6850316305000002,-0.6502248121,-0.560202726,-0.1720064353,-0.0554862216,0.6067114399,0.1483219415,1.9578348647000001,0.4100835794,exp1_1,exp2_1
SCO5805,-0.0105325373,-2.3673600185,0.2357516526,1.2338818225,0.4832170616,0.3990551981,0.4380354296,-0.4780000104,0.0659514018,-1.0237292068,-1.4332625604,-1.3642650199,-0.0590317537,0.6614863107,0.7925944537,0.8640810051000001,0.7969856355,0.7651411357,exp1_1,exp2_1
SCO5808,1.7864595892000001,-1.8022944446,-0.31237851,0.9054658192,0.0115162584,0.0892510028,0.3224552361,-0.3771574636,-0.6233174876,-1.0703274544,0.9690153260000001,-1.2438337702,-0.966326636,-0.1837462204,0.7424788899,1.6164461633,-0.2689548117,0.4052485135,exp1_1,exp2_1
SCO5822,-0.6034184202,-1.2537346451,-0.4549087054,1.7977491794,0.5096228108,0.40957416090000004,0.2188564218,-1.3006324498000001,0.6768916475,-2.6214841402999998,0.0326282569,0.5419484711,0.4964995938,0.29079296260000004,0.1458844634,0.30210527470000004,0.5791016528,0.23252346510000002,exp1_1,exp2_1
SCO5836,-0.19132322300000001,-1.4066751059,0.0686965935,2.1161118892,0.40961146400000004,0.1303309204,-0.0487938421,-1.1447292167,0.0667705208,-0.8844605266000001,-0.3068349764,-1.1684177561,-1.0247796511,-0.4476458016,0.2388300199,1.1838790155,0.9340335312,1.4753961452,exp1_1,exp2_1
SCO5841,-2.5240211926000002,-0.4858875915,0.2948294562,0.6353291032,0.3069901579,0.4407578764,0.40427577130000003,0.3629293856,0.5647970335,-2.5399806052000002,-0.1187349365,0.7813885650000001,0.7680297087,0.1463725078,0.23282876800000002,0.4495809155,0.0484389203,0.2320761564,exp1_1,exp2_1
SCO5843,0.3519156553,-1.6518489941999999,0.238799909,1.6689061306,-0.2783006458,0.7478207675,0.2226405166,-1.2721032744,-0.027830064600000003,-1.2852410623,-1.0943326224,-1.0504634102,-0.7417479439,0.9043302831000001,0.8250395049,0.8915751737000001,0.7973964647,0.7534436124,exp1_1,exp2_1
SCO5869,-0.5067350325000001,-2.3293479839,0.1930764815,1.1068327058,0.1849106529,0.6511794679,0.0330262403,-0.0984436008,0.7655010688,0.2307332557,1.0852957946,-0.7392815454,-0.5109974329,0.5647586925,-0.6842528971,0.5417915535,-1.7869838501,1.2989364293,exp1_1,exp2_1
SCO5901,-0.7411693239,-1.4991834052000002,1.1430371067,1.7169620540000001,0.1070845289,-0.528203463,-0.44157328230000004,-0.344114329,0.5871601138,-1.188873832,-1.686081695,0.6926270745,0.8952165589000001,0.5690505001,1.0893340197999999,0.5637127147000001,-0.1534666517,-0.7815186892,exp1_1,exp2_1
SCO5976,-1.3189881363,-1.7456189785,-0.5448950619,1.337558551,0.37873872010000004,0.26438406140000004,0.5326776838,0.4271195373,0.6690236231000001,-1.2818770642000001,-1.1996544732,-0.5312331744000001,-0.7130901992,-0.089165832,0.4645307692,0.7907126244,1.3091986101,1.2505787393,exp1_1,exp2_1
SCO6009,-1.6941741022999999,-1.5186035172999999,-0.5562469934000001,0.8524198025,0.6062928143,0.5923456183,0.5619899564,0.3716517522,0.7843246691,-1.3415595707999999,0.3984499789,0.2039477834,-0.5131102238,-0.9948914867,-0.536789853,1.4362171183,-0.1886022205,1.5363384742,exp1_1,exp2_1
SCO6010,-1.9329280957,-0.8634246902,-0.4302081209,1.1334329339,0.4971460978,-0.38959406750000003,0.2534617775,0.6596023112,1.0725118539,-0.7264362699,0.1220140611,-2.1195105368,-0.0048241899,0.0104939681,0.6037067110000001,0.4104247301,0.1520649697,1.5520665565,exp1_1,exp2_1
SCO6011,-1.7975045249,-0.22993738460000002,0.42063395810000004,1.3995889311,0.0240952349,-1.1035617592,-0.2980924777,0.6994502479,0.8853277744,0.4520387884,-0.0393257837,-2.3547946935,0.4762969503,-0.644320693,0.5341152759000001,0.0521439018,1.0429894987,0.48085675510000003,exp1_1,exp2_1
SCO6019,-2.1441882791,-1.0470023141,0.5018365078,1.131947323,0.2660957483,0.0281518041,0.1603428842,0.3674422431,0.7353740827,-2.5826736017,-0.1440205575,0.3013024139,0.4977977884,0.49622924770000004,0.5335890359000001,-0.007985298200000001,0.3319602553,0.5738007163000001,exp1_1,exp2_1
SCO6096,-1.4088540306000001,-1.6853701687,-0.1658235407,1.2645660146,0.4466467838,0.7993986795,0.5435566453,-0.3402612914,0.5461409082,-2.4191969347,-0.49497558100000005,0.8503452512,0.46007410330000004,0.6106749882,0.28314580310000004,0.5016330883,-0.2432007593,0.4515000409,exp1_1,exp2_1
SCO6097,-1.0149748357,-1.3688172919000001,0.4227531666,1.5377457418,0.5325998632,0.7581258244,0.4421950598,-1.2210589036,-0.0885686246,-2.0279569137,-1.1357053088,-0.2437426221,-0.09225920280000001,0.49798260510000003,0.7576478297,0.7214969410000001,0.6429292503,0.8796074213,exp1_1,exp2_1
SCO6098,-1.174214675,-1.3352101453,0.208452305,1.5305092256,0.5115026020000001,0.8647456044,0.5228669881,-1.0804584894,-0.0481934153,-1.8529943798000001,-1.2234627759,-0.4297880408,-0.0522004513,0.206093253,0.8074161775,0.8781385848000001,0.9506126307,0.7161850019,exp1_1,exp2_1
SCO6099,-0.9090685487,-1.6213213481,0.5618883195000001,1.3732371605,0.3946637492,0.8607248201000001,0.4658890291,-1.1088090077,-0.0172041739,-2.2977860432,-0.6078580778,-0.0941465763,0.7600996801000001,0.24527984730000002,0.6550853008,0.8684390528,-0.2171713372,0.6880581534,exp1_1,exp2_1
SCO6100,-0.6978023534000001,-1.907770984,-0.14605665780000002,1.4414221856,0.4850629799,0.9448510596,0.454087783,-0.6581153823,0.0843213695,-0.4557616968,-2.4807633846,-0.0625514925,0.5291156674,0.5300415941000001,0.6294243930000001,0.6815849303,0.4004118564,0.2284981328,exp1_1,exp2_1
SCO6102,-0.9549787599,-1.6341972205,-0.1140416181,1.5545357961000001,0.5745205886,0.8487235968,0.47245813210000004,-0.8399788088,0.0929582937,-1.6380013558000002,-0.7611461768000001,-0.9766565497,-0.31037384770000004,0.0738732102,0.7762358748,0.46002878,1.3380351249,1.0380049403,exp1_1,exp2_1
SCO6216,-0.4215552475,-2.1164146645,-0.8413828095,0.8068291007,0.21596068000000002,0.7213086714,0.1537640042,0.35590320070000003,1.1255870644,-1.5364757612000002,-1.0406931009,-0.6738841655000001,-0.2575927366,0.6308574525,1.0129899988,0.6972597663,1.4334315723,-0.2658930258,exp1_1,exp2_1
SCO6225,-1.5426935381,-1.7330716437,0.2241488807,1.1059001067,0.057150542400000004,0.0705104095,0.29094821600000004,0.5581455572,0.9689614693,-1.2706785431,-1.9228623959000002,0.2738626668,-0.0821956591,0.6279306045,0.5651228005,1.3336337833,0.26081456670000003,0.2143721763,exp1_1,exp2_1
SCO6310,-0.2942934654,-0.8088384096,0.477523951,1.3463457421,0.6884030265000001,0.39317232080000003,0.6293568854,-2.0024139771,-0.4292560737,0.2867324862,-0.9902661252,-1.0886921505,-0.8431062792,-1.166704599,0.9286819739000001,0.7670744908,0.9795961179,1.1266840851,exp1_1,exp2_1
SCO6606,1.5781789559,-1.6504209955,-0.1680143435,0.5267476714,-0.0156868429,0.4524415735,0.5081711469,-1.4089261775,0.1775090115,0.8164767899,-0.5009929941,-1.3540989887000001,0.19456803390000002,1.2973828007,-0.9326662028,0.9015510719000001,-1.1481089448,0.725888434,exp1_1,exp2_1
SCO6644,-0.6468987196,-1.2665444997,0.2761153071,2.1415072912,0.1341131492,-0.8728112436000001,-0.4661687004,0.1599317234,0.5407556924,-1.9505572592,-0.3167781375,1.120284867,1.3639367596,0.6654219852000001,0.23057583110000002,-0.4051278323,-0.5397230704,-0.1680331435,exp1_1,exp2_1
SCO6658,-0.9880413880000001,-1.2084746724,0.37207887710000004,1.9526324267000001,0.38614908680000004,-0.6738067061,-0.326741535,-0.3830223735,0.8692262844,0.5178297298,-0.054678527000000005,-1.4390689016,-0.6089294554,-0.9918385729,0.3756303754,-0.45490489370000003,0.8652137477,1.7907464978,exp1_1,exp2_1
SCO6717,0.6831560525,-1.8395671568,-1.2352869462,1.2302349811,-0.1968636716,0.3751491491,0.6200879723,-0.3083328367,0.6714224562000001,0.756801799,-0.903266542,-1.1173614557,-0.7242989408,0.0848405351,-0.4578158799,-0.2431153228,2.0674139441,0.5368018629,exp1_1,exp2_1
SCO6753,-1.212804673,-1.5970710441,-1.1438822034,0.8473162653,0.6386605699,0.5886209688,0.6235542752000001,0.5263075032,0.7292983381,-2.3462129039,-0.6843260275,0.25656118040000003,0.212352212,-0.111345392,0.5659082292000001,0.7577890399,0.4522610905,0.8970125714,exp1_1,exp2_1
SCO6754,-1.431972327,-1.6546067635,-0.5887443988000001,1.1283236928,0.4604203833,0.20995664220000002,0.3296226518,0.6496596543000001,0.8973404649000001,-2.2379494294,-0.034226645,-0.5885131467,-0.47302714900000004,0.3696271944,0.6311485918,0.8114363516,0.5744470499000001,0.9470571825,exp1_1,exp2_1
SCO6758,-0.8490495854000001,-1.6513243018,-1.3427571032,1.0530467889,0.5946040939,0.6078284024,0.5395028084,0.3279138722,0.7202350247,-1.0656037319,0.3181566012,-0.3928233559,-0.6849072271000001,-0.5580950126,-0.5438026523,-0.3598209968,1.6694342973,1.6174620782,exp1_1,exp2_1
SCO7000,0.1316500143,-0.9623510162000001,-0.026541772300000002,1.9784914753,0.6208374670000001,0.0382596824,0.289841801,-1.5487406511000001,-0.5214470004,1.7035222298,-1.1147004947,-0.9491811597,-0.40154460340000003,-0.6835465573,0.2374028266,-0.5492918041,0.4183257669,1.3390137959000001,exp1_1,exp2_1
SCO7036,-1.4435415686,-1.7104705983000001,-0.6658617686,0.8313312069000001,0.6393016662000001,0.5420916912,0.6329272416,0.4090255779,0.7651965518,-1.3961297003,-0.9183670921,-1.2062774889,-0.1756225163,0.1465935219,0.3293383218,0.7767706204,1.1877289147,1.2559654188,exp1_1,exp2_1
SCO7040,1.0467337115,-1.128347034,-1.5234926359,1.4371328197,0.3834112146,0.0677693825,0.0060649642,-0.8696631265,0.5803907039,0.014982697900000001,-0.32550155540000003,-1.8058551196,-1.2705849294,0.419613324,0.1382884541,0.6513616526,0.9712134597000001,1.2064820162,exp1_1,exp2_1
SCO7102,-1.1313574937,-1.9288511391,0.032756453000000005,1.3291560756,0.3313441212,0.4031563452,0.18394008250000002,-0.167561856,0.9474174112,-1.0536739732,-0.8376677949,-0.7860498802,-1.0339473816,0.3582568223,0.2318422477,1.1366352502,0.2650486769,1.7195560327,exp1_1,exp2_1
SCO7463,-2.5552551277999997,-0.2773706539,0.4731156461,0.7849374186,0.3092770876,0.2423323003,0.2388088904,0.2599493496,0.5242050890000001,0.0671540411,0.3841604557,-1.6119098364000002,0.48681266830000003,0.6258951867,0.5761544427,-1.8484921397,0.6767258672,0.6434993145,exp1_1,exp2_1
SCO7464,-2.5413818354,-0.1652994967,0.546820136,0.8499997816,0.38465427900000004,0.1378801489,0.31414738470000003,-0.0031336397,0.4763132417,-0.9316464992000001,-0.3175675358,-0.27481426670000003,0.6747817019,1.0533478467,1.0080796794,0.9222772706000001,-1.8565372914,-0.2779209056,exp1_1,exp2_1
