"gene","ds1_PM","ds1_MM","ds1_BN","ds1_SN","ds1_PMN","ds2_PM","ds2_MM","ds2_BN","ds2_SN","ds2_PMN","ds1_cluster","ds2_cluster","ds1_var","ds2_var","ds1_median","ds2_median"
"ENSG00000109320",-1.7414451075,-0.4728464251,0.4741046289,0.8206729766,0.9195139271,-1.8190241853,-0.3320955367,0.7195074292,0.5772136709,0.854398622,"ds1_2","ds2_2",41.1101474415,13.2119109569,60.4509973981,74.4723908644
"ENSG00000109854",-1.4735409647,-0.6970422449,0.0243901613,0.9332002157,1.2129928325,-1.5102673603,-0.6960930648,0.1338898349,1.2220487555,0.8504218347,"ds1_2","ds2_2",65.8860942469,67.6785198034,59.9017056953,50.2746458514
"ENSG00000110057",-1.5824162714,-0.5090463182,0.0637530193,0.7163963079,1.3113132625,-1.1606647851,0.9811828933,-1.2531449169,0.9325949538,0.500031855,"ds1_2","ds2_2",61.6363110726,29.4882914137,63.0818155536,26.9731136167
"ENSG00000110395",-1.8704373995,-0.1881911302,0.5841811871,0.5997775169,0.8746698256,-1.625258564,-0.6191030795,0.3037555823,0.9714390086,0.9691670526,"ds1_2","ds2_2",53.6282162475,43.1338537149,65.5969933507,77.941601619
"ENSG00000110619",-1.326393328,-0.6598091911,-0.1575212329,0.5805656977,1.5631580543,-1.7898682099,-0.3750268414,0.4829730194,0.9043363319,0.7775857,"ds1_2","ds2_2",58.3694709454,35.5883203238,48.3665799364,62.1856027754
"ENSG00000110719",-1.0546554018,-0.7970624524,-0.3535907589,0.5128772443,1.6924313688,-1.835978593,-0.2374928892,0.3917042752,0.7900061761,0.8917610309,"ds1_2","ds2_2",91.1246024863,49.5808037005,91.5004336513,89.4767273779
"ENSG00000110880",-1.9433154668,0.1050457707,0.8503626081,0.4675564773,0.5203506107,-1.7283860754,-0.410034893,0.264020109,0.8419191296,1.0324817297,"ds1_2","ds2_2",74.3278404163,88.0023128072,84.272911246,90.8933217693
"ENSG00000110934",-1.6939086933,-0.4465925742,0.2249420547,0.8062112475,1.1093479652,-1.8055824557,-0.0853525915,0.0543029773,0.7716370705,1.0649949994,"ds1_2","ds2_2",90.0549291703,82.5672159584,94.8250939578,88.5805145996
"ENSG00000111229",-1.8934027045,-0.0238681251,0.3966330548,0.5356312045,0.9850065704,-1.8854541995,0.0972772568,0.3027328985,0.3958211825,1.0896228617,"ds1_2","ds2_2",94.0734316276,43.5385949696,98.7857762359,95.8080370049
"ENSG00000111348",-1.9197306896,0.3037698031,0.7234894928,0.058506187,0.8339652067,-1.7521044277,-0.4754222854,0.5602888652,0.8205979448,0.8466399031,"ds1_2","ds2_2",95.345475571,24.42902573,99.4796183868,99.2483376698
"ENSG00000111679",-1.5152590952,-0.5296306726,-0.0853968282,0.7939163488,1.3363702473,-1.8861369965,-0.1520909333,0.7049615212,0.7962194186,0.53704699,"ds1_2","ds2_2",92.0497253541,51.604509974,95.4900260191,97.2246313964
"ENSG00000111684",0.8480409673,-0.9146466566,-1.1584489455,-0.2096237097,1.4346783446,-1.1538131247,-0.3163917184,0.5164672563,-0.7162501099,1.6699876967,"ds1_2","ds2_2",35.5594102342,4.6834345186,31.454177508,41.0234171726
"ENSG00000111725",-0.294690871,-0.5575740956,1.0102414443,-1.4148778973,1.2569014195,-0.2674475793,-1.6735238142,-0.0366031135,0.6963410342,1.2812334728,"ds1_2","ds2_2",3.584851113,61.6074009829,29.1991905175,12.4602486268
"ENSG00000111729",-1.4176307003,-0.9956710076,0.9612630786,0.624216453,0.8278221764,-0.4918891297,-1.4142566263,-0.2867374574,1.4647733293,0.7281098841,"ds1_2","ds2_2",81.2084417462,89.621277826,83.434518647,15.4668979474
"ENSG00000111731",-0.7609520424,-1.1668445764,0.2456142954,1.7310997732,-0.0489174497,-0.2120351953,-0.1957723723,-0.7562030771,-0.7721384607,1.9361491053,"ds1_2","ds2_2",25.6721595837,24.8337669847,36.0219716681,18.1266261925
"ENSG00000111737",-1.1239472525,-0.7191015662,-0.2916293881,0.413060001,1.7216182058,-1.3133689429,-0.5700445452,-0.3272477231,0.6583917571,1.5522694541,"ds1_2","ds2_2",59.3235039029,55.7675628794,45.7935819601,52.9054640069
"ENSG00000111790",-1.287020356,-0.5486611854,-0.2953986898,0.4805026617,1.6505775695,-1.113248883,-0.9034493667,-0.3363524991,0.9991849544,1.3538657945,"ds1_2","ds2_2",42.1220005782,66.2041052327,55.3050014455,9.8583405609
"ENSG00000111859",-0.9264110762,-0.7945398378,-0.61068151,0.7079504143,1.6236820096,0.4084144852,-1.8400600909,0.1268072135,1.1909332562,0.113905136,"ds1_2","ds2_2",91.8184446372,31.7432784042,73.0268863833,5.3194564903
"ENSG00000111911",-1.9023896257,0.020964872,0.7883403526,0.8307753097,0.2623090914,-1.5341898867,0.2709915056,-0.0845405371,1.5842204346,-0.2364815163,"ds1_2","ds2_2",4.8279849668,58.4562012142,24.9494073432,30.9048858051
"ENSG00000112096",-0.8552727839,-0.8053361117,-0.64310491,0.6261147426,1.677599063,-0.9272737566,-1.0240442063,-0.4372073759,1.0396342321,1.3488911067,"ds1_2","ds2_2",99.4507082972,96.415148887,96.6175195143,66.5799363978
"ENSG00000112303",-0.908196968,-0.8976258466,-0.6282284093,1.1380557057,1.2959955182,-0.9345281963,-1.1317951156,-0.2726857194,1.0356057837,1.3034032476,"ds1_2","ds2_2",98.5255854293,99.9132697311,91.8184446372,35.5015900549
"ENSG00000112531",-0.8491497937,-0.7650415221,-0.6087242864,0.4586048494,1.7643107528,0.7823625918,-1.4292525914,-0.5452018385,-0.2216824237,1.4137742617,"ds1_2","ds2_2",87.0771899393,24.0821046545,73.9809193408,31.9745591211
"ENSG00000112851",-0.9686448731,-0.7050560656,-0.4642834874,0.339754531,1.7982298952,-0.9652389036,-1.0622815098,0.3467713558,0.0015769424,1.6791721153,"ds1_2","ds2_2",85.111303845,35.0968488002,72.6799653079,19.6877710321
"ENSG00000113368",0.0704599498,-0.8618307447,-1.2652216799,0.5102658524,1.5463266225,-1.6079453209,-0.4194996016,0.1614460487,1.4185358435,0.4474630303,"ds1_2","ds2_2",76.9297484822,10.8991037872,80.2544087887,98.2364845331
"ENSG00000113387",-1.6575182215,-0.6297526999,1.0194675999,0.7147350201,0.5530683015,-1.4603931365,-0.863420381,0.3234616779,1.0908013419,0.9095504978,"ds1_2","ds2_2",82.5672159584,18.6180977161,91.066782307,70.3093379589
"ENSG00000113889",-1.2507125326,-0.3189612084,-0.4984595751,0.3459779086,1.7221554074,0.4273640309,-1.1212698361,-1.1379852299,1.4577901328,0.3741009023,"ds1_2","ds2_2",0.2023706273,32.6105810928,0.2891008962,17.1147730558
"ENSG00000114030",-1.2423051554,-0.870002997,-0.1938199921,1.1137385891,1.1923895554,-1.2200246766,-0.5436947819,0.9478089644,-0.5882221901,1.4041326841,"ds1_2","ds2_2",50.8528476438,9.0199479618,51.835790691,13.5010118531
"ENSG00000114209",-1.8567594756,-0.2080161748,0.5600775702,0.9304339635,0.5742641168,-1.9032275722,-0.1137459245,0.6267111281,0.7480703389,0.6421920297,"ds1_2","ds2_2",58.2827406765,36.947094536,74.9927724776,68.8060132986
"ENSG00000114331",-1.2695531956,-0.6471750049,-0.2424929789,0.5413363562,1.6178848232,-1.6543828746,-0.389658792,0.0172112114,1.1820364858,0.8447939693,"ds1_2","ds2_2",88.7250650477,61.9254119688,90.3729401561,80.7458803122
"ENSG00000114450",0.7048652307,-0.641313984,-1.0303327295,-0.6486345739,1.6154160568,0.0853038464,-0.7328147101,-1.1832081133,0.0847096138,1.7460093632,"ds1_2","ds2_2",38.1034981208,26.3949118242,49.4362532524,57.4732581671
"ENSG00000114573",-0.8464193119,-0.7726775121,-0.6139438296,0.4776222502,1.7554184034,-1.6889764348,-0.383346712,0.1580431763,0.6895653671,1.2247146035,"ds1_2","ds2_2",85.7184157271,13.7322925701,64.6429603932,93.0615784909
"ENSG00000114744",-1.9606354762,0.122759757,0.5341108092,0.5986718132,0.7050930968,-0.850857457,1.1045474408,-1.4979394274,0.7601748429,0.4840746008,"ds1_2","ds2_2",11.2171147731,5.492917028,35.1257588899,31.6565481353
"ENSG00000115145",-1.2582764975,-0.6622686805,-0.3609023286,0.7904462936,1.4910012129,-0.6278851738,-0.6085955246,-0.0218214157,-0.6829528673,1.9412549814,"ds1_2","ds2_2",55.7386527898,25.9034403007,46.2850534837,25.7299797629
"ENSG00000115216",-1.209834918,-0.6485780404,-0.0579076685,0.1593642424,1.7569563845,-0.4915850137,-0.822832237,0.1561921912,-0.7220701321,1.8802951917,"ds1_2","ds2_2",70.7718993929,24.8048568951,74.8193119399,62.821624747
"ENSG00000115271",-1.8281053152,-0.0619197343,1.0961672568,0.1347179595,0.6591398331,-1.919423335,-0.0356345406,0.5965162763,0.5453026431,0.8132389563,"ds1_2","ds2_2",98.1208441746,49.8120844175,99.5085284764,98.9881468633
"ENSG00000115561",-1.8638493542,0.5277800922,0.2925103145,-0.0338480257,1.0774069733,-1.897179609,0.2393824862,0.0929491563,0.5474862983,1.0173616683,"ds1_2","ds2_2",73.9230991616,41.9196299509,85.7762359063,53.3391153513
"ENSG00000115756",-0.8833483422,-1.0200150065,-0.5069771718,1.1119808629,1.2983596577,0.5074626298,-0.5739674553,-1.0890310519,-0.5534753653,1.7090112427,"ds1_2","ds2_2",50.766117375,7.1697022261,29.1124602486,61.2315698179
"ENSG00000115808",-1.7221581852,-0.4605638078,0.9847147244,0.3394093661,0.8585979025,-1.8437552201,-0.1574601535,0.2856502647,0.9640724725,0.7514926364,"ds1_2","ds2_2",38.5371494652,72.5065047702,53.5703960682,58.1381902284
"ENSG00000115828",-1.5005330496,-0.6196548341,0.4938397211,1.4448569964,0.1814911661,-1.8674243752,-0.1970213708,0.5095492602,0.829490499,0.7254059869,"ds1_2","ds2_2",89.7080080948,98.5255854293,91.9340849957,81.5842729112
"ENSG00000115935",-1.0080957472,-0.7134743893,-0.5728578898,0.6400990782,1.6543289481,-0.9940708097,-1.1017823252,-0.2441251797,1.1533672866,1.186611028,"ds1_2","ds2_2",91.066782307,48.0485689506,82.7984966753,71.8126626193
"ENSG00000115956",-0.8884818272,-0.9784497376,-0.5564744387,1.2713855942,1.1520204093,-0.2551170947,-0.5979759371,-0.3141080104,-0.7943503248,1.9615513671,"ds1_2","ds2_2",92.8302977739,20.988725065,89.3321769297,88.9852558543
"ENSG00000116266",-1.0977174254,-0.6469218855,-0.496204366,0.5638252328,1.6770184442,-1.1633004177,-0.9729465265,1.2842095014,-0.1604662526,1.0125036953,"ds1_2","ds2_2",78.3752529633,5.9265683724,65.3946227233,61.4339404452
"ENSG00000116337",-0.8183592128,-0.6831087011,-0.5255579204,0.138006576,1.8890192584,-1.592363243,-0.7534762036,0.5783474004,0.8924961907,0.8749958555,"ds1_2","ds2_2",97.1089910379,51.4599595259,89.6790980052,78.1150621567
"ENSG00000116350",-0.8991869442,-0.5348529716,-0.7447207137,0.390349823,1.7884108064,-0.6974633408,-0.9649251491,-0.3257654285,0.1280621704,1.860091748,"ds1_2","ds2_2",42.064180399,45.5912113328,54.9869904597,25.3830586875
"ENSG00000116473",-1.1689896307,-0.5814516853,-0.5322233199,0.6903131392,1.5923514966,-1.9212090191,0.1502306791,0.6043147509,0.9302023503,0.2364612388,"ds1_2","ds2_2",71.0610002891,36.4267129228,59.0344030066,73.2581671003
"ENSG00000116489",-1.6761597188,-0.6017193754,0.512011044,0.8232595099,0.9426085403,-1.7492201802,-0.3990639097,0.3260559965,0.8262416951,0.9959863982,"ds1_2","ds2_2",88.8117953166,34.8655680833,96.2127782596,95.952587453
"ENSG00000116701",-1.2601970564,-0.7491731641,-0.2289235663,0.7362256144,1.5020681725,-1.669123275,-0.4851448827,0.2351608537,0.7572236169,1.1618836871,"ds1_2","ds2_2",98.0630239954,92.8881179532,98.2653946227,96.2127782596
"ENSG00000116815",-1.4177170527,-0.7962109757,0.0710014477,1.2373217688,0.9056048119,-1.4096766171,-0.9582380083,0.4221781857,1.0810629238,0.8646735159,"ds1_2","ds2_2",77.5368603643,70.8586296618,79.4738363689,27.0020237063
"ENSG00000116871",-0.9220863668,-0.7322057187,-0.6140237871,0.5579731319,1.7103427407,-0.2481061749,-0.6101946287,-0.131222317,-0.9298977922,1.9194209128,"ds1_2","ds2_2",80.0231280717,39.1442613472,46.0537727667,5.9265683724
"ENSG00000116954",-1.7900270776,-0.333292462,0.6926518338,0.4140469537,1.0166207521,-0.9606920749,-0.1082875939,0.0895935407,-0.8477894475,1.8271755757,"ds1_2","ds2_2",28.6498988147,79.7629372651,43.7987857762,13.8768430182
"ENSG00000117115",-1.5970920382,-0.4604955476,0.6254281841,1.3566029959,0.0755564058,-1.8041977444,-0.2136318379,0.2227083182,1.0361296865,0.7589915775,"ds1_2","ds2_2",84.1572708875,71.0610002891,89.9681989014,94.7961838682
"ENSG00000117151",-1.0239125701,-0.6831887773,-0.5650483993,0.5955916573,1.6765580895,-1.9803712572,0.4916993652,0.2426886615,0.6477557644,0.5982274661,"ds1_2","ds2_2",81.757733449,63.1396357329,57.4443480775,77.4501300954
"ENSG00000117228",-0.8342498326,-0.8278101652,-0.7782286608,1.0867027128,1.3535859458,-0.5483964394,-0.4920933286,-0.2468453267,1.9792492676,-0.6919141729,"ds1_2","ds2_2",86.0942468922,91.905174906,10.378722174,0.5782017924
"ENSG00000117335",-1.0811488194,-0.7645837346,-0.5044251063,0.8356206287,1.5145370316,-1.6532678572,-0.5840771853,0.3608033865,1.0699443956,0.8065972604,"ds1_2","ds2_2",93.4952298352,84.3018213356,91.5582538306,42.1798207574
"ENSG00000117676",-1.2351034343,-0.7489583583,-0.2281136591,0.6507389978,1.5614364539,-1.6427340032,-0.4841211379,0.521424336,0.2994936097,1.3059371954,"ds1_2","ds2_2",87.8577623591,43.972246314,88.4070540619,75.802254987
"ENSG00000117758",-1.3074414607,-0.566392324,-0.2706565998,0.5258378064,1.6186525781,-0.4941733452,-1.6379057314,1.0362670369,0.9944517259,0.1013603138,"ds1_2","ds2_2",42.8736629084,20.5839838103,31.8010985834,20.9019947962
"ENSG00000117859",-1.4348630791,-0.6911026164,0.3597045451,1.5053518109,0.2609093396,-0.928918564,-0.763349017,0.8283117286,-0.6849594942,1.5489153467,"ds1_2","ds2_2",56.5192252096,58.8898525585,71.4079213646,0.8962127783
"ENSG00000118137",-0.6178854871,-1.4280629361,-0.1963417308,1.0063166552,1.2359734988,-0.5599361005,-1.0043416293,-0.8251836822,0.9281988824,1.4612625296,"ds1_2","ds2_2",0.6938421509,92.7435675051,0.8094825094,45.3310205262
"ENSG00000118308",-0.889589335,-0.7589395721,-0.6787144934,0.6819801036,1.6452632968,-0.5241982585,-1.7247218058,0.589848836,0.9443627867,0.7147084415,"ds1_2","ds2_2",91.4137033825,51.7490604221,71.2633709164,43.4229546112
"ENSG00000118960",-1.4801474452,-0.6490937049,-0.0457824945,0.9865639685,1.1884596762,-1.7814101191,-0.0607650637,-0.0648593031,0.9415047445,0.9655297414,"ds1_2","ds2_2",34.3162763805,64.6429603932,36.3688927436,57.9647296907
"ENSG00000119396",-1.4857436255,-0.0727993237,-0.027017707,-0.0817295015,1.6672901577,-1.5148154584,-0.8033731853,0.3986197047,0.7885309622,1.1310379767,"ds1_2","ds2_2",25.1228678809,6.6204105233,42.2087308471,89.7947383637
"ENSG00000119471",-1.1684658088,-0.8701448537,-0.2788759701,0.9195868461,1.3978997865,-0.8730991143,0.3377738997,-1.2594679576,1.5780969341,0.2166962382,"ds1_2","ds2_2",75.8600751662,16.4209309049,61.5495808037,52.8765539173
"ENSG00000119541",-1.2155932437,-0.7487161422,-0.2520107567,0.6379418797,1.5783782629,-1.1011753349,-0.583466753,-0.5982222908,1.633049233,0.6498151456,"ds1_2","ds2_2",74.8771321191,17.0280427869,68.4880023128,84.6487424111
"ENSG00000119900",-1.3087411031,-0.5013452839,-0.4457235589,0.7452557311,1.5105542148,-1.845123714,-0.2078197131,0.3836349568,0.7576533185,0.9116551518,"ds1_2","ds2_2",87.7710320902,65.192252096,80.0809482509,33.5935241399
"ENSG00000119917",-0.7915654375,-0.7888980156,-0.7666546261,0.7214400705,1.6256780087,-0.7379887072,-1.0744047654,0.0533147334,1.8152224361,-0.0561436969,"ds1_2","ds2_2",89.7947383637,94.5649031512,11.6218560278,34.4608268286
"ENSG00000119922",-0.7686478602,-0.7636457895,-0.7449567498,0.5563321786,1.7209182209,-0.6930520333,-0.9492547801,-0.4025515922,1.8488139521,0.1960444536,"ds1_2","ds2_2",93.3506793871,92.0786354438,13.2986412258,5.7964729691
"ENSG00000119979",-0.5671543314,-0.9612582664,-0.7578856289,0.611008111,1.6752901156,-0.8035728476,-0.6322892874,-0.9707369298,1.4444335402,0.9621655246,"ds1_2","ds2_2",77.479040185,7.3431627638,68.0254408789,33.738074588
"ENSG00000120063",-0.9253275965,-0.7131947277,-0.5718027037,0.4473648919,1.762960136,-1.7797170408,-0.0706061588,-0.0589502808,0.9818789667,0.9273945137,"ds1_2","ds2_2",83.9259901706,27.6669557676,63.6889274357,65.3368025441
"ENSG00000120318",-0.9919089989,-0.8245191872,-0.5254733462,0.7722585183,1.569643014,-0.4206769733,-0.7441384126,-1.0181701486,0.4396087541,1.7433767805,"ds1_2","ds2_2",70.8875397514,82.364845331,39.1153512576,3.4981208442
"ENSG00000120868",-1.8783532783,0.3281642271,0.1583937683,0.2655131848,1.1262820982,-1.3978688586,0.6263974235,0.6196094431,-0.9866465371,1.1385085291,"ds1_2","ds2_2",72.9690662041,77.0164787511,88.0601329864,41.4570685169
"ENSG00000120913",-1.170333308,-0.8833759907,-0.1586959095,0.6717984067,1.5406068014,-0.6798777582,-1.2513049441,-0.3279036495,0.7341030443,1.5249833074,"ds1_2","ds2_2",74.4145706852,83.8103498121,57.8201792426,8.2971957213
"ENSG00000122122",-1.6098270405,-0.6756014217,0.457254928,0.7245764585,1.1035970757,-1.6715652861,-0.5267884249,0.2746594621,0.9256128328,0.9980814161,"ds1_2","ds2_2",82.8563168546,57.3576178086,88.7539751373,70.9453599306
"ENSG00000122359",-1.6797076403,-0.5518204858,0.3725157051,0.8689056604,0.9901067606,-1.751240303,-0.4781794427,0.8972808303,0.7438251276,0.5883137878,"ds1_2","ds2_2",89.1008962128,16.7100318011,95.952587453,97.7450130095
"ENSG00000122545",-1.4043220771,-0.6077151524,-0.215773231,0.8585290507,1.3692814098,-1.1717676171,0.505257328,-1.1305257025,1.3878635497,0.4091724419,"ds1_2","ds2_2",72.1017635155,0.8094825094,78.8378143972,86.2677074299
"ENSG00000122694",-1.6648404117,-0.5187119093,0.2403884206,1.0537853386,0.8893785618,-1.8481343138,-0.2492436595,0.5075479006,0.7737909372,0.8160391354,"ds1_2","ds2_2",83.665799364,61.7808615207,88.6094246892,80.91934085
"ENSG00000122986",-1.8267697164,-0.1005663491,0.1917973465,0.6332855988,1.1022531202,-1.8014541498,-0.2569289445,0.2818352595,1.0132904073,0.7632574275,"ds1_2","ds2_2",69.3842150911,96.0393177219,69.7889563458,52.211621856
